first_column,path_no,o_zone_id,d_zone_id,od_pair,o_sindex,d_sindex,within_OD_path_no,path_id,activity_zone_sequence,activity_agent_type_sequence,information_type,agent_type,demand_period,volume,OD_relative_gap,travel_time,path_gap,preload_volume,volume_before_odme,volume_after_odme,volume_diff_odme,rt_new_path_flag,volume_before_sa,volume_after_sa,volume_diff_sa,simu_volume,subarea_flag,OD_impact_flag,at_OD_impact_flag,path_impact_flag,toll,#_of_nodes,#_of_sensor_links,#_of_SA_links,travel_time,VDF_travel_time,VDF_travel_time_without_access_link,distance_km,distance_mile,node_sequence,link_sequence, ODME_TT_0,ODME_TT_1,ODME_TT_2,ODME_Vol_0,ODME_Vol_1,ODME_Vol_2,geometry,link_type_name_sequence,link_code_sequence,link_link_distance_VDF_sequence,link_FFTT_sequence,
,1329,22,5,21,4,22->5,2,3,,,0,d,am,7.1537,0.0789,0.0581,0.0161,0.0000,7.1537,7.1537,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,8,0,0,0.1,0.0581,0.0581,0.0230,0.0143,22;21;20;18;7;8;6;5;,69;64;60;54;17;19;15;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034)",,,0.002;0.006;0.004;0.002;0.003;0.002;0.004;,0.002;0.006;0.004;0.002;0.003;0.002;0.004;,
,1330,22,5,21,4,22->5,5,6,,,0,d,am,8.4894,0.0789,0.0513,0.0088,0.0000,8.4894,8.4894,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,8,0,0,0.1,0.0513,0.0513,0.0230,0.0143,22;23;24;13;12;3;4;5;,70;73;74;38;35;6;9;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034)",,,0.004;0.002;0.004;0.003;0.004;0.004;0.002;,0.004;0.002;0.004;0.003;0.004;0.004;0.002;,
,1331,22,6,21,5,22->6,5,6,,,0,d,am,28.5797,0.1168,0.0518,0.0089,0.0000,28.5797,28.5797,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.1,0.0518,0.0518,0.0210,0.0131,22;15;10;9;5;6;,67;43;26;23;12;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)",,,0.003;0.006;0.003;0.005;0.004;,0.003;0.006;0.003;0.005;0.004;,
,1332,22,6,21,5,22->6,0,1,,,0,d,am,123.5330,0.1168,0.0426,0.0000,0.0000,123.5330,123.5330,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0426,0.0426,0.0160,0.0099,22;20;18;7;8;6;,68;60;54;17;19;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)",,,0.005;0.004;0.002;0.003;0.002;,0.005;0.004;0.002;0.003;0.002;,
,1333,22,6,21,5,22->6,2,3,,,0,d,am,18.9870,0.1168,0.0486,0.0061,0.0000,18.9870,18.9870,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.0,0.0486,0.0486,0.0190,0.0118,22;21;20;18;7;8;6;,69;64;60;54;17;19;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)",,,0.002;0.006;0.004;0.002;0.003;0.002;,0.002;0.006;0.004;0.002;0.003;0.002;,
,1334,22,6,21,5,22->6,3,4,,,0,d,am,6.7121,0.1168,0.0621,0.0196,0.0000,6.7121,6.7121,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.1,0.0621,0.0621,0.0170,0.0106,22;15;19;17;16;8;6;,67;45;58;52;47;19;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586)",,,0.003;0.003;0.002;0.002;0.005;0.002;,0.003;0.003;0.002;0.002;0.005;0.002;,
,1335,22,6,21,5,22->6,1,2,,,0,d,am,15.1800,0.1168,0.0700,0.0280,0.0000,15.1800,15.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,8,0,0,0.1,0.0700,0.0700,0.0300,0.0186,22;20;19;15;10;9;5;6;,68;61;57;43;26;23;12;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)",,,0.005;0.004;0.003;0.006;0.003;0.005;0.004;,0.005;0.004;0.003;0.006;0.003;0.005;0.004;,
,1336,22,6,21,5,22->6,4,5,,,0,d,am,7.0083,0.1168,0.0616,0.0185,0.0000,7.0083,7.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,9,0,0,0.1,0.0616,0.0616,0.0320,0.0199,22;23;24;13;12;3;1;2;6;,70;73;74;38;35;5;1;4;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586)",,,0.004;0.002;0.004;0.003;0.004;0.004;0.006;0.005;,0.004;0.002;0.004;0.003;0.004;0.004;0.006;0.005;,
,1337,22,7,21,6,22->7,0,1,,,0,d,am,436.3030,0.0737,0.0173,0.0000,0.0000,436.3030,436.3030,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0173,0.0173,0.0110,0.0068,22;20;18;7;,68;60;54;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,,0.005;0.004;0.002;,0.005;0.004;0.002;,
,1338,22,7,21,6,22->7,1,2,,,0,d,am,47.4675,0.0737,0.0233,0.0061,0.0000,47.4675,47.4675,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0233,0.0233,0.0140,0.0087,22;21;20;18;7;,69;64;60;54;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,,0.002;0.006;0.004;0.002;,0.002;0.006;0.004;0.002;,
,1339,22,7,21,6,22->7,2,3,,,0,d,am,16.2295,0.0737,0.0390,0.0214,0.0000,16.2295,16.2295,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.0,0.0390,0.0390,0.0150,0.0093,22;15;19;17;16;18;7;,67;45;58;52;50;54;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844)",,,0.003;0.003;0.002;0.002;0.003;0.002;,0.003;0.003;0.002;0.002;0.003;0.002;,
,1340,22,8,21,7,22->8,0,1,,,0,d,am,410.7522,0.0839,0.0250,0.0000,0.0000,410.7522,410.7522,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0250,0.0250,0.0140,0.0087,22;20;18;7;8;,68;60;54;17;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)",,,0.005;0.004;0.002;0.003;,0.005;0.004;0.002;0.003;,
,1341,22,8,21,7,22->8,1,2,,,0,d,am,47.4675,0.0839,0.0310,0.0061,0.0000,47.4675,47.4675,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0310,0.0310,0.0170,0.0106,22;21;20;18;7;8;,69;64;60;54;17;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)",,,0.002;0.006;0.004;0.002;0.003;,0.002;0.006;0.004;0.002;0.003;,
,1342,22,8,21,7,22->8,2,3,,,0,d,am,41.7802,0.0839,0.0445,0.0196,0.0000,41.7802,41.7802,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0445,0.0445,0.0150,0.0093,22;15;19;17;16;8;,67;45;58;52;47;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324)",,,0.003;0.003;0.002;0.002;0.005;,0.003;0.003;0.002;0.002;0.005;,
,1343,22,9,21,8,22->9,0,1,,,0,d,am,621.5506,0.0757,0.0315,0.0000,0.0000,621.5506,621.5506,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0315,0.0315,0.0120,0.0075,22;15;10;9;,67;43;26;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)",,,0.003;0.006;0.003;,0.003;0.006;0.003;,
,1344,22,9,21,8,22->9,2,3,,,0,d,am,20.3484,0.0757,0.0558,0.0248,0.0000,20.3484,20.3484,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.1,0.0558,0.0558,0.0200,0.0124,22;15;14;11;10;9;,67;44;40;32;26;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596)",,,0.003;0.005;0.004;0.005;0.003;,0.003;0.005;0.004;0.005;0.003;,
,1345,22,9,21,8,22->9,1,2,,,0,d,am,58.1010,0.0757,0.0497,0.0191,0.0000,58.1010,58.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0497,0.0497,0.0210,0.0131,22;20;19;15;10;9;,68;61;57;43;26;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)",,,0.005;0.004;0.003;0.006;0.003;,0.005;0.004;0.003;0.006;0.003;,
,1346,22,10,21,9,22->10,0,1,,,0,d,am,2308.6167,0.0952,0.0245,0.0000,0.0000,2308.6167,2308.6167,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0245,0.0245,0.0090,0.0056,22;15;10;,67;43;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271)",,,0.003;0.006;,0.003;0.006;,
,1347,22,10,21,9,22->10,2,3,,,0,d,am,75.5798,0.0952,0.0488,0.0248,0.0000,75.5798,75.5798,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0488,0.0488,0.0170,0.0106,22;15;14;11;10;,67;44;40;32;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271)",,,0.003;0.005;0.004;0.005;,0.003;0.005;0.004;0.005;,
,1348,22,10,21,9,22->10,1,2,,,0,d,am,215.8036,0.0952,0.0427,0.0191,0.0000,215.8036,215.8036,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0427,0.0427,0.0180,0.0112,22;20;19;15;10;,68;61;57;43;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271)",,,0.005;0.004;0.003;0.006;,0.005;0.004;0.003;0.006;,
,1349,22,11,21,10,22->11,2,3,,,0,d,am,493.0305,0.0892,0.0376,0.0014,0.0000,493.0305,493.0305,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0376,0.0376,0.0140,0.0087,22;15;10;11;,67;43;27;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)",,,0.003;0.006;0.005;,0.003;0.006;0.005;,
,1350,22,11,21,10,22->11,0,1,,,0,d,am,313.5507,0.0892,0.0366,0.0000,0.0000,313.5507,313.5507,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0366,0.0366,0.0120,0.0075,22;15;14;11;,67;44;40;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131)",,,0.003;0.005;0.004;,0.003;0.005;0.004;,
,1351,22,11,21,10,22->11,3,4,,,0,d,am,219.4071,0.0892,0.0363,0.0001,0.0000,219.4071,219.4071,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0363,0.0363,0.0120,0.0075,22;23;14;11;,70;71;40;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131)",,,0.004;0.004;0.004;,0.004;0.004;0.004;,
,1352,22,11,21,10,22->11,1,2,,,0,d,am,74.0117,0.0892,0.0729,0.0376,0.0000,74.0117,74.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,9,0,0,0.1,0.0729,0.0729,0.0340,0.0211,22;20;19;15;10;9;5;4;11;,68;61;57;43;26;23;11;10;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131)",,,0.005;0.004;0.003;0.006;0.003;0.005;0.002;0.006;,0.005;0.004;0.003;0.006;0.003;0.005;0.002;0.006;,
,1353,22,12,21,11,22->12,2,3,,,0,d,am,27.3188,0.0293,0.0517,0.0130,0.0000,27.3188,27.3188,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.1,0.0517,0.0517,0.0180,0.0112,22;15;14;11;12;,67;44;40;33;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941)",,,0.003;0.005;0.004;0.006;,0.003;0.005;0.004;0.006;,
,1354,22,12,21,11,22->12,0,1,,,0,d,am,428.9728,0.0293,0.0388,0.0000,0.0000,428.9728,428.9728,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0388,0.0388,0.0120,0.0075,22;21;24;13;12;,69;66;74;38;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)",,,0.002;0.003;0.004;0.003;,0.002;0.003;0.004;0.003;,
,1355,22,12,21,11,22->12,1,2,,,0,d,am,243.7083,0.0293,0.0402,0.0018,0.0000,243.7083,243.7083,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0402,0.0402,0.0130,0.0081,22;23;24;13;12;,70;73;74;38;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)",,,0.004;0.002;0.004;0.003;,0.004;0.002;0.004;0.003;,
,1356,22,13,21,12,22->13,0,1,,,0,d,am,847.3988,0.0169,0.0357,0.0000,0.0000,847.3988,847.3988,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0357,0.0357,0.0090,0.0056,22;21;24;13;,69;66;74;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)",,,0.002;0.003;0.004;,0.002;0.003;0.004;,
,1357,22,13,21,12,22->13,1,2,,,0,d,am,452.6012,0.0169,0.0371,0.0018,0.0000,452.6012,452.6012,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0371,0.0371,0.0100,0.0062,22;23;24;13;,70;73;74;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707)",,,0.004;0.002;0.004;,0.004;0.002;0.004;,
,1358,22,14,21,13,22->14,0,1,,,0,d,am,540.6468,0.0016,0.0229,0.0000,0.0000,540.6468,540.6468,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0229,0.0229,0.0080,0.0050,22;15;14;,67;44;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306)",,,0.003;0.005;,0.003;0.005;,
,1359,22,14,21,13,22->14,1,2,,,0,d,am,659.3532,0.0016,0.0225,0.0001,0.0000,659.3532,659.3532,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0225,0.0225,0.0080,0.0050,22;23;14;,70;71;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306)",,,0.004;0.004;,0.004;0.004;,
,1360,22,15,21,14,22->15,1,2,,,0,d,am,215.8036,0.1452,0.0279,0.0191,0.0000,215.8036,215.8036,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0279,0.0279,0.0120,0.0075,22;20;19;15;,68;61;57;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401)",,,0.005;0.004;0.003;,0.005;0.004;0.003;,
,1361,22,16,21,15,22->16,1,2,,,0,d,am,860.1221,0.1476,0.0187,0.0000,0.0000,860.1221,860.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0187,0.0187,0.0120,0.0075,22;20;18;16;,68;60;55;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744)",,,0.005;0.004;0.003;,0.005;0.004;0.003;,
,1362,22,16,21,15,22->16,0,1,,,0,d,am,225.9559,0.1476,0.0334,0.0144,0.0000,225.9559,225.9559,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0334,0.0334,0.0100,0.0062,22;15;19;17;16;,67;45;58;52;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744)",,,0.003;0.003;0.002;0.002;,0.003;0.003;0.002;0.002;,
,1363,22,16,21,15,22->16,2,3,,,0,d,am,113.9221,0.1476,0.0247,0.0061,0.0000,113.9221,113.9221,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0247,0.0247,0.0150,0.0093,22;21;20;18;16;,69;64;60;55;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744)",,,0.002;0.006;0.004;0.003;,0.002;0.006;0.004;0.003;,
,1364,22,17,21,16,22->17,2,3,,,0,d,am,57.2316,0.1411,0.0407,0.0188,0.0000,57.2316,57.2316,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0407,0.0407,0.0170,0.0106,22;15;10;17;,67;43;30;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.711382 43.541280)",,,0.003;0.006;0.008;,0.003;0.006;0.008;,
,1365,22,17,21,16,22->17,0,1,,,0,d,am,1529.4345,0.1411,0.0225,0.0000,0.0000,1529.4345,1529.4345,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0225,0.0225,0.0080,0.0050,22;15;19;17;,67;45;58;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280)",,,0.003;0.003;0.002;,0.003;0.003;0.002;,
,1366,22,17,21,16,22->17,1,2,,,0,d,am,113.3339,0.1411,0.0589,0.0380,0.0000,113.3339,113.3339,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.1,0.0589,0.0589,0.0260,0.0162,22;20;19;15;10;17;,68;61;57;43;30;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.711382 43.541280)",,,0.005;0.004;0.003;0.006;0.008;,0.005;0.004;0.003;0.006;0.008;,
,1367,22,18,21,17,22->18,0,1,,,0,d,am,261.7818,0.0825,0.0152,0.0000,0.0000,261.7818,261.7818,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0152,0.0152,0.0090,0.0056,22;20;18;,68;60;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744)",,,0.005;0.004;,0.005;0.004;,
,1368,22,18,21,17,22->18,1,2,,,0,d,am,28.4805,0.0825,0.0212,0.0061,0.0000,28.4805,28.4805,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0212,0.0212,0.0120,0.0075,22;21;20;18;,69;64;60;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744)",,,0.002;0.006;0.004;,0.002;0.006;0.004;,
,1369,22,18,21,17,22->18,2,3,,,0,d,am,9.7377,0.0825,0.0369,0.0214,0.0000,9.7377,9.7377,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0369,0.0369,0.0130,0.0081,22;15;19;17;16;18;,67;45;58;52;50;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744)",,,0.003;0.003;0.002;0.002;0.003;,0.003;0.003;0.002;0.002;0.003;,
,1370,22,19,21,18,22->19,0,1,,,0,d,am,1090.8219,0.0584,0.0143,0.0000,0.0000,1090.8219,1090.8219,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0143,0.0143,0.0060,0.0037,22;15;19;,67;45;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591)",,,0.003;0.003;,0.003;0.003;,
,1371,22,19,21,18,22->19,1,2,,,0,d,am,109.1781,0.0584,0.0232,0.0097,0.0000,109.1781,109.1781,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0232,0.0232,0.0090,0.0056,22;20;19;,68;61;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.711316 43.529591)",,,0.005;0.004;,0.005;0.004;,
,1372,22,20,21,19,22->20,1,2,,,0,d,am,347.8442,0.0710,0.0169,0.0061,0.0000,347.8442,347.8442,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0169,0.0169,0.0080,0.0050,22;21;20;,69;64;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333)",,,0.002;0.006;,0.002;0.006;,
,1373,22,21,21,20,22->21,1,2,,,0,d,am,155.8496,0.1733,0.0212,0.0155,0.0000,155.8496,155.8496,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0212,0.0212,0.0110,0.0068,22;20;21;,68;62;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.730979 43.510485)",,,0.005;0.006;,0.005;0.006;,
,1374,22,23,21,22,22->23,1,2,,,0,d,am,193.2761,0.0629,0.0226,0.0096,0.0000,193.2761,193.2761,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0226,0.0226,0.0070,0.0044,22;21;24;23;,69;66;76;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858)",,,0.002;0.003;0.002;,0.002;0.003;0.002;,
,1375,22,24,21,23,22->24,0,1,,,0,d,am,717.0298,0.0339,0.0172,0.0000,0.0000,717.0298,717.0298,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0172,0.0172,0.0050,0.0031,22;21;24;,69;66;,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164)",,,0.002;0.003;,0.002;0.003;,
