first_column,path_no,o_zone_id,d_zone_id,od_pair,o_sindex,d_sindex,within_OD_path_no,path_id,activity_zone_sequence,activity_mode_type_sequence,information_type,mode_type,demand_period,volume,OD_relative_gap,travel_time,path_gap,preload_volume,volume_before_odme,volume_after_odme,volume_diff_odme,rt_new_path_flag,volume_before_sa,volume_after_sa,volume_diff_sa,simu_volume,subarea_flag,OD_impact_flag,at_OD_impact_flag,path_impact_flag,toll,#_of_nodes,#_of_sensor_links,#_of_SA_links,travel_time,VDF_travel_time,VDF_travel_time_without_access_link,distance_km,distance_mile,node_sequence,link_sequence, geometry,link_type_name_sequence,link_code_sequence,link_link_distance_VDF_sequence,link_FFTT_sequence,
,1186,20,1,19,0,20->1,1,2,,,0,auto,am,25.8468,0.0418,0.0610,0.0164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,9,0,0,0.1,0.0610,0.0610,0.0310,0.0193,20;19;15;10;9;5;4;3;1;,61;57;43;26;23;11;8;5;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,,0.004;0.003;0.006;0.003;0.005;0.002;0.004;0.004;,0.004;0.003;0.006;0.003;0.005;0.002;0.004;0.004;,
,1187,20,2,19,1,20->2,0,1,,,0,auto,am,82.8586,0.0683,0.0388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0388,0.0388,0.0160,0.0099,20;18;7;8;6;2;,60;54;17;19;14;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,,0.004;0.002;0.003;0.002;0.005;,0.004;0.002;0.003;0.002;0.005;,
,1188,20,2,19,1,20->2,2,3,,,0,auto,am,9.5264,0.0683,0.0436,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0436,0.0436,0.0190,0.0118,20;18;16;8;6;2;,60;55;47;19;14;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,,0.004;0.003;0.005;0.002;0.005;,0.004;0.003;0.005;0.002;0.005;,
,1189,20,2,19,1,20->2,1,2,,,0,auto,am,7.6150,0.0683,0.0671,0.0284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,10,0,0,0.1,0.0671,0.0671,0.0370,0.0230,20;19;15;10;9;5;4;3;1;2;,61;57;43;26;23;11;8;5;1;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,,0.004;0.003;0.006;0.003;0.005;0.002;0.004;0.004;0.006;,0.004;0.003;0.006;0.003;0.005;0.002;0.004;0.004;0.006;,
,1190,20,4,19,3,20->4,0,1,,,0,auto,am,197.5898,0.0431,0.0436,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.0,0.0436,0.0436,0.0170,0.0106,20;18;7;8;6;5;4;,60;54;17;19;15;11;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654)",,,0.004;0.002;0.003;0.002;0.004;0.002;,0.004;0.002;0.003;0.002;0.004;0.002;,
,1191,20,4,19,3,20->4,4,5,,,0,auto,am,33.6225,0.0431,0.0455,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.0,0.0455,0.0455,0.0260,0.0162,20;18;7;8;9;5;4;,60;54;17;21;23;11;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)",,,0.004;0.002;0.003;0.010;0.005;0.002;,0.004;0.002;0.003;0.010;0.005;0.002;,
,1192,20,4,19,3,20->4,2,3,,,0,auto,am,28.5167,0.0431,0.0484,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.0,0.0484,0.0484,0.0200,0.0124,20;18;16;8;6;5;4;,60;55;47;19;15;11;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654)",,,0.004;0.003;0.005;0.002;0.004;0.002;,0.004;0.003;0.005;0.002;0.004;0.002;,
,1193,20,4,19,3,20->4,1,2,,,0,auto,am,27.5880,0.0431,0.0525,0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.1,0.0525,0.0525,0.0230,0.0143,20;19;15;10;9;5;4;,61;57;43;26;23;11;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)",,,0.004;0.003;0.006;0.003;0.005;0.002;,0.004;0.003;0.006;0.003;0.005;0.002;,
,1194,20,4,19,3,20->4,3,4,,,0,auto,am,12.6830,0.0431,0.0556,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.1,0.0556,0.0556,0.0210,0.0131,20;18;16;10;9;5;4;,60;55;48;26;23;11;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)",,,0.004;0.003;0.004;0.003;0.005;0.002;,0.004;0.003;0.004;0.003;0.005;0.002;,
,1195,20,5,19,4,20->5,0,1,,,0,auto,am,65.8633,0.0455,0.0411,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0411,0.0411,0.0150,0.0093,20;18;7;8;6;5;,60;54;17;19;15;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034)",,,0.004;0.002;0.003;0.002;0.004;,0.004;0.002;0.003;0.002;0.004;,
,1196,20,5,19,4,20->5,4,5,,,0,auto,am,11.2075,0.0455,0.0430,0.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0430,0.0430,0.0240,0.0149,20;18;7;8;9;5;,60;54;17;21;23;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034)",,,0.004;0.002;0.003;0.010;0.005;,0.004;0.002;0.003;0.010;0.005;,
,1197,20,5,19,4,20->5,2,3,,,0,auto,am,9.5056,0.0455,0.0459,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0459,0.0459,0.0180,0.0112,20;18;16;8;6;5;,60;55;47;19;15;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034)",,,0.004;0.003;0.005;0.002;0.004;,0.004;0.003;0.005;0.002;0.004;,
,1198,20,5,19,4,20->5,1,2,,,0,auto,am,9.1960,0.0455,0.0501,0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.1,0.0501,0.0501,0.0210,0.0131,20;19;15;10;9;5;,61;57;43;26;23;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)",,,0.004;0.003;0.006;0.003;0.005;,0.004;0.003;0.006;0.003;0.005;,
,1199,20,5,19,4,20->5,3,4,,,0,auto,am,4.2277,0.0455,0.0531,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.1,0.0531,0.0531,0.0190,0.0118,20;18;16;10;9;5;,60;55;48;26;23;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)"
,1200,20,6,19,5,20->6,0,1,,,0,auto,am,248.6509,0.0812,0.0317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0317,0.0317,0.0110,0.0068,20;18;7;8;6;,60;54;17;19;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)",,,0.004;0.002;0.003;0.002;,0.004;0.002;0.003;0.002;,
,1201,20,6,19,5,20->6,2,3,,,0,auto,am,28.5792,0.0812,0.0365,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0365,0.0365,0.0140,0.0087,20;18;16;8;6;,60;55;47;19;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586)",,,0.004;0.003;0.005;0.002;,0.004;0.003;0.005;0.002;,
,1202,20,6,19,5,20->6,1,2,,,0,auto,am,22.7699,0.0812,0.0591,0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.1,0.0591,0.0591,0.0250,0.0155,20;19;15;10;9;5;6;,61;57;43;26;23;12;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)",,,0.004;0.003;0.006;0.003;0.005;0.004;,0.004;0.003;0.006;0.003;0.005;0.004;,
,1203,20,7,19,6,20->7,0,1,,,0,auto,am,500.0000,0.0000,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0064,0.0064,0.0060,0.0037,20;18;7;,60;54;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,,0.004;0.002;,0.004;0.002;,
,1204,20,8,19,7,20->8,0,1,,,0,auto,am,814.2625,0.0339,0.0141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0141,0.0141,0.0090,0.0056,20;18;7;8;,60;54;17;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)",,,0.004;0.002;0.003;,0.004;0.002;0.003;,
,1205,20,8,19,7,20->8,1,2,,,0,auto,am,85.7375,0.0339,0.0189,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0189,0.0189,0.0120,0.0075,20;18;16;8;,60;55;47;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324)",,,0.004;0.003;0.005;,0.004;0.003;0.005;,
,1206,20,9,19,8,20->9,2,3,,,0,auto,am,299.0434,0.1511,0.0318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0318,0.0318,0.0190,0.0118,20;18;7;8;9;,60;54;17;21;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596)",,,0.004;0.002;0.003;0.010;,0.004;0.002;0.003;0.010;,
,1207,20,9,19,8,20->9,1,2,,,0,auto,am,55.4259,0.1511,0.0388,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0388,0.0388,0.0160,0.0099,20;19;15;10;9;,61;57;43;26;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)",,,0.004;0.003;0.006;0.003;,0.004;0.003;0.006;0.003;,
,1208,20,9,19,8,20->9,0,1,,,0,auto,am,235.6159,0.1511,0.0418,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0418,0.0418,0.0140,0.0087,20;18;16;10;9;,60;55;48;26;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.731241 43.548596)",,,0.004;0.003;0.004;0.003;,0.004;0.003;0.004;0.003;,
,1209,20,9,19,8,20->9,3,4,,,0,auto,am,9.9148,0.1511,0.0691,0.0387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,8,0,0,0.1,0.0691,0.0691,0.0270,0.0168,20;21;24;23;14;11;10;9;,62;66;76;71;40;32;26;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271, -96.731241 43.548596)",,,0.006;0.003;0.002;0.004;0.004;0.005;0.003;,0.006;0.003;0.002;0.004;0.004;0.005;0.003;,
,1210,20,10,19,9,20->10,1,2,,,0,auto,am,910.7577,0.0724,0.0317,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0317,0.0317,0.0130,0.0081,20;19;15;10;,61;57;43;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271)",,,0.004;0.003;0.006;,0.004;0.003;0.006;,
,1211,20,10,19,9,20->10,0,1,,,0,auto,am,1310.9864,0.0724,0.0348,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0348,0.0348,0.0110,0.0068,20;18;16;10;,60;55;48;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271)",,,0.004;0.003;0.004;,0.004;0.003;0.004;,
,1212,20,10,19,9,20->10,4,5,,,0,auto,am,116.1758,0.0724,0.0355,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0355,0.0355,0.0140,0.0087,20;22;15;10;,63;67;43;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271)",,,0.005;0.003;0.006;,0.005;0.003;0.006;,
,1213,20,10,19,9,20->10,2,3,,,0,auto,am,103.9947,0.0724,0.0413,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0413,0.0413,0.0170,0.0106,20;21;22;15;10;,62;65;67;43;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271)",,,0.006;0.002;0.003;0.006;,0.006;0.002;0.003;0.006;,
,1214,20,10,19,9,20->10,3,4,,,0,auto,am,58.0854,0.0724,0.0620,0.0308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.1,0.0620,0.0620,0.0240,0.0149,20;21;24;23;14;11;10;,62;66;76;71;40;32;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131, -96.731438 43.545271)",,,0.006;0.003;0.002;0.004;0.004;0.005;,0.006;0.003;0.002;0.004;0.004;0.005;,
,1215,20,11,19,10,20->11,4,5,,,0,auto,am,154.8544,0.0623,0.0448,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0448,0.0448,0.0180,0.0112,20;19;15;10;11;,61;57;43;27;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)",,,0.004;0.003;0.006;0.005;,0.004;0.003;0.006;0.005;,
,1216,20,11,19,10,20->11,0,1,,,0,auto,am,308.5951,0.0623,0.0479,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0479,0.0479,0.0160,0.0099,20;18;16;10;11;,60;55;48;27;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.731438 43.545271, -96.746841 43.544131)",,,0.004;0.003;0.004;0.005;,0.004;0.003;0.004;0.005;,
,1217,20,11,19,10,20->11,3,4,,,0,auto,am,27.8822,0.0623,0.0486,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0486,0.0486,0.0190,0.0118,20;22;15;10;11;,63;67;43;27;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)",,,0.005;0.003;0.006;0.005;,0.005;0.003;0.006;0.005;,
,1218,20,11,19,10,20->11,1,2,,,0,auto,am,51.0951,0.0623,0.0620,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,8,0,0,0.1,0.0620,0.0620,0.0290,0.0180,20;19;15;10;9;5;4;11;,61;57;43;26;23;11;10;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131)",,,0.004;0.003;0.006;0.003;0.005;0.002;0.006;,0.004;0.003;0.006;0.003;0.005;0.002;0.006;,
,1219,20,11,19,10,20->11,2,3,,,0,auto,am,57.5733,0.0623,0.0499,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0499,0.0499,0.0190,0.0118,20;21;24;23;14;11;,62;66;76;71;40;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131)",,,0.006;0.003;0.002;0.004;0.004;,0.006;0.003;0.002;0.004;0.004;,
,1220,20,12,19,11,20->12,2,3,,,0,auto,am,20.3514,0.0877,0.0530,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,9,0,0,0.1,0.0530,0.0530,0.0300,0.0186,20;18;7;8;6;2;1;3;12;,60;54;17;19;14;3;2;7;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828, -96.774303 43.572962, -96.780137 43.543941)",,,0.004;0.002;0.003;0.002;0.005;0.006;0.004;0.004;,0.004;0.002;0.003;0.002;0.005;0.006;0.004;0.004;,
,1221,20,12,19,11,20->12,4,5,,,0,auto,am,45.5937,0.0877,0.0541,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,9,0,0,0.1,0.0541,0.0541,0.0340,0.0211,20;18;7;8;9;5;4;3;12;,60;54;17;21;23;11;8;7;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,,0.004;0.002;0.003;0.010;0.005;0.002;0.004;0.004;,0.004;0.002;0.003;0.010;0.005;0.002;0.004;0.004;,
,1222,20,12,19,11,20->12,3,4,,,0,auto,am,43.3298,0.0877,0.0570,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,9,0,0,0.1,0.0570,0.0570,0.0280,0.0174,20;18;16;8;6;5;4;3;12;,60;55;47;19;15;11;8;7;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941)",,,0.004;0.003;0.005;0.002;0.004;0.002;0.004;0.004;,0.004;0.003;0.005;0.002;0.004;0.002;0.004;0.004;,
,1223,20,12,19,11,20->12,0,1,,,0,auto,am,319.7464,0.0877,0.0428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0428,0.0428,0.0160,0.0099,20;21;24;13;12;,62;66;74;38;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)",,,0.006;0.003;0.004;0.003;,0.006;0.003;0.004;0.003;,
,1224,20,12,19,11,20->12,1,2,,,0,auto,am,70.9787,0.0877,0.0512,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.1,0.0512,0.0512,0.0180,0.0112,20;22;23;24;13;12;,63;70;73;74;38;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)",,,0.005;0.004;0.002;0.004;0.003;,0.005;0.004;0.002;0.004;0.003;,
,1225,20,13,19,12,20->13,0,1,,,0,auto,am,465.8845,0.0726,0.0397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0397,0.0397,0.0130,0.0081,20;21;24;13;,62;66;74;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)",,,0.006;0.003;0.004;,0.006;0.003;0.004;,
,1226,20,13,19,12,20->13,2,3,,,0,auto,am,48.9411,0.0726,0.0601,0.0211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,10,0,0,0.1,0.0601,0.0601,0.0310,0.0193,20;18;16;8;6;5;4;3;12;13;,60;55;47;19;15;11;8;7;37;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.780137 43.543941, -96.793377 43.490707)",,,0.004;0.003;0.005;0.002;0.004;0.002;0.004;0.004;0.003;,0.004;0.003;0.005;0.002;0.004;0.002;0.004;0.004;0.003;,
,1227,20,13,19,12,20->13,1,2,,,0,auto,am,85.1744,0.0726,0.0482,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0482,0.0482,0.0150,0.0093,20;22;23;24;13;,63;70;73;74;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707)",,,0.005;0.004;0.002;0.004;,0.005;0.004;0.002;0.004;,
,1228,20,14,19,13,20->14,0,1,,,0,auto,am,259.8258,0.0886,0.0301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0301,0.0301,0.0120,0.0075,20;19;15;14;,61;57;44;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)",,,0.004;0.003;0.005;,0.004;0.003;0.005;,
,1229,20,14,19,13,20->14,1,2,,,0,auto,am,148.4227,0.0886,0.0335,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0335,0.0335,0.0130,0.0081,20;22;23;14;,63;70;71;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306)",,,0.005;0.004;0.004;,0.005;0.004;0.004;,
,1230,20,14,19,13,20->14,2,3,,,0,auto,am,47.5395,0.0886,0.0361,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,5,0,0,0.0,0.0361,0.0361,0.0150,0.0093,20;21;24;23;14;,62;66;76;71;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)",,,0.006;0.003;0.002;0.004;,0.006;0.003;0.002;0.004;,
,1231,20,14,19,13,20->14,3,4,,,0,auto,am,44.2120,0.0886,0.0450,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,7,0,0,0.0,0.0450,0.0450,0.0190,0.0118,20;18;16;17;19;15;14;,60;55;49;53;57;44;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)",,,0.004;0.003;0.002;0.002;0.003;0.005;,0.004;0.003;0.002;0.002;0.003;0.005;,
,1232,20,15,19,14,20->15,0,1,,,0,auto,am,793.8478,0.1275,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0170,0.0170,0.0070,0.0044,20;19;15;,61;57;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401)",,,0.004;0.003;,0.004;0.003;,
,1233,20,15,19,14,20->15,3,4,,,0,auto,am,107.1228,0.1275,0.0207,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,3,0,0,0.0,0.0207,0.0207,0.0080,0.0050,20;22;15;,63;67;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.731504 43.529401)",,,0.005;0.003;,0.005;0.003;,
,1234,20,15,19,14,20->15,1,2,,,0,auto,am,101.7631,0.1275,0.0265,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,4,0,0,0.0,0.0265,0.0265,0.0110,0.0068,20;21;22;15;,62;65;67;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401)",,,0.006;0.002;0.003;,0.006;0.002;0.003;,
,1235,20,15,19,14,20->15,2,3,,,0,auto,am,97.2663,0.1275,0.0318,0.0145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1,0,0,0,0.0,6,0,0,0.0,0.0318,0.0318,0.0140,0.0087,20;18;16;17;19;15;,60;55;49;53;57;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401)",,,0.004;0.003;0.002;0.002;0.003;,0.004;0.003;0.002;0.002;0.003;,
