name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_PHF1,VDF_mu1
,11953,,621,5813,,60.9702948,2,59,,connector,1,"LINESTRING (-122.3071687 47.6663966, -122.3074374761677 47.66691418169718)",all,1,1,100
,11954,,5814,622,,62.41345701,2,59,,connector,1,"LINESTRING (-122.3079829922471 47.66692644692841, -122.3083006 47.6664075)",all,1,1,100
,11955,,622,5814,,62.41345701,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.3079829922471 47.66692644692841)",all,1,1,100
,11956,,5815,622,,62.35982279,2,59,,connector,1,"LINESTRING (-122.308607764891 47.6669287711936, -122.3083006 47.6664075)",all,1,1,100
,11957,,622,5815,,62.35982279,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.308607764891 47.6669287711936)",all,1,1,100
,11958,,5816,943,,65.16442374,2,59,,connector,1,"LINESTRING (-122.3068821256854 47.6670089632429, -122.3071552 47.6675654)",all,1,1,100
,11959,,943,5816,,65.16442374,2,59,,connector,1,"LINESTRING (-122.3071552 47.6675654, -122.3068821256854 47.6670089632429)",all,1,1,100
,11960,,5817,218,,35.14849409,2,59,,connector,1,"LINESTRING (-122.3127417163141 47.66666653024014, -122.3130509 47.6664287)",all,1,1,100
,11961,,218,5817,,35.14849409,2,59,,connector,1,"LINESTRING (-122.3130509 47.6664287, -122.3127417163141 47.66666653024014)",all,1,1,100
,11962,,5818,218,,43.25054041,2,59,,connector,1,"LINESTRING (-122.3134644112779 47.66670025430891, -122.3130509 47.6664287)",all,1,1,100
,11963,,218,5818,,43.25054041,2,59,,connector,1,"LINESTRING (-122.3130509 47.6664287, -122.3134644112779 47.66670025430891)",all,1,1,100
,11964,,5819,882,,30.70009064,2,59,,connector,1,"LINESTRING (-122.3066616249446 47.66671135550198, -122.306497 47.6664585)",all,1,1,100
,11965,,882,5819,,30.70009064,2,59,,connector,1,"LINESTRING (-122.306497 47.6664585, -122.3066616249446 47.66671135550198)",all,1,1,100
,11966,,5820,882,,21.41734206,2,59,,connector,1,"LINESTRING (-122.3066727127758 47.6666104745576, -122.306497 47.6664585)",all,1,1,100
,11967,,882,5820,,21.41734206,2,59,,connector,1,"LINESTRING (-122.306497 47.6664585, -122.3066727127758 47.6666104745576)",all,1,1,100
,11968,,5821,622,,53.30434387,2,59,,connector,1,"LINESTRING (-122.308809925311 47.66674239160518, -122.3083006 47.6664075)",all,1,1,100
,11969,,622,5821,,53.30434387,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.308809925311 47.66674239160518)",all,1,1,100
,11970,,5822,217,,33.17575708,2,59,,connector,1,"LINESTRING (-122.3146009 47.66656215, -122.3142021 47.6664322)",all,1,1,100
,11971,,217,5822,,33.17575708,2,59,,connector,1,"LINESTRING (-122.3142021 47.6664322, -122.3146009 47.66656215)",all,1,1,100
,11972,,5823,622,,67.02353224,2,59,,connector,1,"LINESTRING (-122.3077913749394 47.66690319387629, -122.3083006 47.6664075)",all,1,1,100
,11973,,622,5823,,67.02353224,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.3077913749394 47.66690319387629)",all,1,1,100
,11974,,5824,622,,61.03510376,2,59,,connector,1,"LINESTRING (-122.30880115 47.6668407, -122.3083006 47.6664075)",all,1,1,100
,11975,,622,5824,,61.03510376,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.30880115 47.6668407)",all,1,1,100
,11976,,5825,220,,44.89169715,2,59,,connector,1,"LINESTRING (-122.3102697610482 47.66663752494112, -122.3107763 47.6664216)",all,1,1,100
,11977,,220,5825,,44.89169715,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.3102697610482 47.66663752494112)",all,1,1,100
,11978,,5826,622,,56.57882641,2,59,,connector,1,"LINESTRING (-122.30780115 47.6667893, -122.3083006 47.6664075)",all,1,1,100
,11979,,622,5826,,56.57882641,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.30780115 47.6667893)",all,1,1,100
,11980,,5827,622,,47.29987489,2,59,,connector,1,"LINESTRING (-122.3078171247844 47.66668124300828, -122.3083006 47.6664075)",all,1,1,100
,11981,,622,5827,,47.29987489,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.3078171247844 47.66668124300828)",all,1,1,100
,11982,,5828,221,,44.60161972,2,59,,connector,1,"LINESTRING (-122.308942387456 47.66663556925102, -122.3094373 47.6664124)",all,1,1,100
,11983,,221,5828,,44.60161972,2,59,,connector,1,"LINESTRING (-122.3094373 47.6664124, -122.308942387456 47.66663556925102)",all,1,1,100
,11984,,5829,220,,61.80707529,2,59,,connector,1,"LINESTRING (-122.31028955 47.66687049999999, -122.3107763 47.6664216)",all,1,1,100
,11985,,220,5829,,61.80707529,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.31028955 47.66687049999999)",all,1,1,100
,11986,,5830,882,,48.76327849,2,59,,connector,1,"LINESTRING (-122.3066555 47.66688385, -122.306497 47.6664585)",all,1,1,100
,11987,,882,5830,,48.76327849,2,59,,connector,1,"LINESTRING (-122.306497 47.6664585, -122.3066555 47.66688385)",all,1,1,100
,11988,,5831,507,,43.73614121,2,59,,connector,1,"LINESTRING (-122.3101159622018 47.66660296968639, -122.3096043 47.6664133)",all,1,1,100
,11989,,507,5831,,43.73614121,2,59,,connector,1,"LINESTRING (-122.3096043 47.6664133, -122.3101159622018 47.66660296968639)",all,1,1,100
,11990,,5832,622,,44.39912573,2,59,,connector,1,"LINESTRING (-122.3087912252902 47.66663169449684, -122.3083006 47.6664075)",all,1,1,100
,11991,,622,5832,,44.39912573,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.3087912252902 47.66663169449684)",all,1,1,100
,11992,,5833,220,,46.71459964,2,59,,connector,1,"LINESTRING (-122.31029175 47.66668620000002, -122.3107763 47.6664216)",all,1,1,100
,11993,,220,5833,,46.71459964,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.31029175 47.66668620000002)",all,1,1,100
,11994,,5834,219,,32.79855124,2,59,,connector,1,"LINESTRING (-122.3116209885132 47.66664392484306, -122.3119122 47.6664236)",all,1,1,100
,11995,,219,5834,,32.79855124,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.3116209885132 47.66664392484306)",all,1,1,100
,11996,,5835,621,,67.23397289,2,59,,connector,1,"LINESTRING (-122.307667974947 47.66689914197373, -122.3071687 47.6663966)",all,1,1,100
,11997,,621,5835,,67.23397289,2,59,,connector,1,"LINESTRING (-122.3071687 47.6663966, -122.307667974947 47.66689914197373)",all,1,1,100
,11998,,5836,621,,48.00690353,2,59,,connector,1,"LINESTRING (-122.3076522368268 47.66668007507574, -122.3071687 47.6663966)",all,1,1,100
,11999,,621,5836,,48.00690353,2,59,,connector,1,"LINESTRING (-122.3071687 47.6663966, -122.3076522368268 47.66668007507574)",all,1,1,100
,12000,,5837,215,,31.36113,2,59,,connector,1,"LINESTRING (-122.3170931850563 47.6666355408144, -122.3173921 47.666438)",all,1,1,100
,12001,,215,5837,,31.36113,2,59,,connector,1,"LINESTRING (-122.3173921 47.666438, -122.3170931850563 47.6666355408144)",all,1,1,100
,12002,,5838,216,,31.58494779,2,59,,connector,1,"LINESTRING (-122.31594135 47.66657789999999, -122.3163086 47.6664382)",all,1,1,100
,12003,,216,5838,,31.58494779,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.31594135 47.66657789999999)",all,1,1,100
,12004,,5839,216,,25.7864107,2,59,,connector,1,"LINESTRING (-122.3165740274223 47.66658593991495, -122.3163086 47.6664382)",all,1,1,100
,12005,,216,5839,,25.7864107,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.3165740274223 47.66658593991495)",all,1,1,100
,12006,,5840,623,,26.28220126,2,59,,connector,1,"LINESTRING (-122.31548365 47.66660384999999, -122.315233 47.6664384)",all,1,1,100
,12007,,623,5840,,26.28220126,2,59,,connector,1,"LINESTRING (-122.315233 47.6664384, -122.31548365 47.66660384999999)",all,1,1,100
,12008,,5841,216,,39.70486702,2,59,,connector,1,"LINESTRING (-122.3159401248782 47.66669495874009, -122.3163086 47.6664382)",all,1,1,100
,12009,,216,5841,,39.70486702,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.3159401248782 47.66669495874009)",all,1,1,100
,12010,,5842,216,,35.37165347,2,59,,connector,1,"LINESTRING (-122.3166109409612 47.66668260503312, -122.3163086 47.6664382)",all,1,1,100
,12011,,216,5842,,35.37165347,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.3166109409612 47.66668260503312)",all,1,1,100
,12012,,5843,623,,38.89710837,2,59,,connector,1,"LINESTRING (-122.31549475 47.66674055, -122.315233 47.6664384)",all,1,1,100
,12013,,623,5843,,38.89710837,2,59,,connector,1,"LINESTRING (-122.315233 47.6664384, -122.31549475 47.66674055)",all,1,1,100
,12014,,5844,216,,33.73526627,2,59,,connector,1,"LINESTRING (-122.31607145 47.66669615, -122.3163086 47.6664382)",all,1,1,100
,12015,,216,5844,,33.73526627,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.31607145 47.66669615)",all,1,1,100
,12016,,5845,216,,23.61466977,2,59,,connector,1,"LINESTRING (-122.31607265 47.6665791, -122.3163086 47.6664382)",all,1,1,100
,12017,,216,5845,,23.61466977,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.31607265 47.6665791)",all,1,1,100
,12018,,5846,366,,62.16730135,2,59,,connector,1,"LINESTRING (-122.33863325 47.66193125, -122.3385718 47.6613737)",all,1,1,100
,12019,,366,5846,,62.16730135,2,59,,connector,1,"LINESTRING (-122.3385718 47.6613737, -122.33863325 47.66193125)",all,1,1,100
,12020,,5847,366,,29.07343817,2,59,,connector,1,"LINESTRING (-122.3385429752635 47.66163444197846, -122.3385718 47.6613737)",all,1,1,100
,12021,,366,5847,,29.07343817,2,59,,connector,1,"LINESTRING (-122.3385718 47.6613737, -122.3385429752635 47.66163444197846)",all,1,1,100
,12022,,5848,177,,60.0948568,2,59,,connector,1,"LINESTRING (-122.3383921062733 47.66306390651174, -122.3376663 47.6628334)",all,1,1,100
,12023,,177,5848,,60.0948568,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3383921062733 47.66306390651174)",all,1,1,100
,12024,,5849,366,,59.8118474,2,59,,connector,1,"LINESTRING (-122.3384370385458 47.66190388812291, -122.3385718 47.6613737)",all,1,1,100
,12025,,366,5849,,59.8118474,2,59,,connector,1,"LINESTRING (-122.3385718 47.6613737, -122.3384370385458 47.66190388812291)",all,1,1,100
,12026,,5850,177,,60.95064552,2,59,,connector,1,"LINESTRING (-122.3384441046483 47.66267201465268, -122.3376663 47.6628334)",all,1,1,100
,12027,,177,5850,,60.95064552,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3384441046483 47.66267201465268)",all,1,1,100
,12028,,5851,366,,26.86343956,2,59,,connector,1,"LINESTRING (-122.3383894059107 47.66158172503584, -122.3385718 47.6613737)",all,1,1,100
,12029,,366,5851,,26.86343956,2,59,,connector,1,"LINESTRING (-122.3385718 47.6613737, -122.3383894059107 47.66158172503584)",all,1,1,100
,12030,,5852,346,,48.74122485,2,59,,connector,1,"LINESTRING (-122.3382624683305 47.6633762809316, -122.3376691 47.6635564)",all,1,1,100
,12031,,346,5852,,48.74122485,2,59,,connector,1,"LINESTRING (-122.3376691 47.6635564, -122.3382624683305 47.6633762809316)",all,1,1,100
,12032,,5853,177,,50.72587827,2,59,,connector,1,"LINESTRING (-122.3382531278379 47.66306123090332, -122.3376663 47.6628334)",all,1,1,100
,12033,,177,5853,,50.72587827,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3382531278379 47.66306123090332)",all,1,1,100
,12034,,5854,346,,45.58627812,2,59,,connector,1,"LINESTRING (-122.3381884898547 47.66377020716174, -122.3376691 47.6635564)",all,1,1,100
,12035,,346,5854,,45.58627812,2,59,,connector,1,"LINESTRING (-122.3376691 47.6635564, -122.3381884898547 47.66377020716174)",all,1,1,100
,12036,,5855,366,,63.51518657,2,59,,connector,1,"LINESTRING (-122.33828119095 47.66191032543085, -122.3385718 47.6613737)",all,1,1,100
,12037,,366,5855,,63.51518657,2,59,,connector,1,"LINESTRING (-122.3385718 47.6613737, -122.33828119095 47.66191032543085)",all,1,1,100
,12038,,5856,177,,50.11262795,2,59,,connector,1,"LINESTRING (-122.3382906941765 47.66267133426008, -122.3376663 47.6628334)",all,1,1,100
,12039,,177,5856,,50.11262795,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3382906941765 47.66267133426008)",all,1,1,100
,12040,,5857,424,,39.71530416,2,59,,connector,1,"LINESTRING (-122.3381291684338 47.66410036928202, -122.337672 47.6642814)",all,1,1,100
,12041,,424,5857,,39.71530416,2,59,,connector,1,"LINESTRING (-122.337672 47.6642814, -122.3381291684338 47.66410036928202)",all,1,1,100
,12042,,5858,177,,40.85693657,2,59,,connector,1,"LINESTRING (-122.338098246261 47.6630578526623, -122.3376663 47.6628334)",all,1,1,100
,12043,,177,5858,,40.85693657,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.338098246261 47.6630578526623)",all,1,1,100
,12044,,5859,346,,37.33048258,2,59,,connector,1,"LINESTRING (-122.3380635644872 47.66376165839384, -122.3376691 47.6635564)",all,1,1,100
,12045,,346,5859,,37.33048258,2,59,,connector,1,"LINESTRING (-122.3376691 47.6635564, -122.3380635644872 47.66376165839384)",all,1,1,100
,12046,,5860,194,,37.26016344,2,59,,connector,1,"LINESTRING (-122.3380640806953 47.66480640675874, -122.3376748 47.6650151)",all,1,1,100
,12047,,194,5860,,37.26016344,2,59,,connector,1,"LINESTRING (-122.3376748 47.6650151, -122.3380640806953 47.66480640675874)",all,1,1,100
,12048,,5861,423,,32.06864436,2,59,,connector,1,"LINESTRING (-122.3379646408618 47.66232360173002, -122.3376636 47.6621185)",all,1,1,100
,12049,,423,5861,,32.06864436,2,59,,connector,1,"LINESTRING (-122.3376636 47.6621185, -122.3379646408618 47.66232360173002)",all,1,1,100
,12050,,5862,424,,31.03458162,2,59,,connector,1,"LINESTRING (-122.3379965065752 47.6641078072664, -122.337672 47.6642814)",all,1,1,100
,12051,,424,5862,,31.03458162,2,59,,connector,1,"LINESTRING (-122.337672 47.6642814, -122.3379965065752 47.6641078072664)",all,1,1,100
,12052,,5863,177,,29.74823039,2,59,,connector,1,"LINESTRING (-122.3379017768958 47.66304885821705, -122.3376663 47.6628334)",all,1,1,100
,12053,,177,5863,,29.74823039,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3379017768958 47.66304885821705)",all,1,1,100
,12054,,5864,424,,25.18088796,2,59,,connector,1,"LINESTRING (-122.337876355232 47.66410156295234, -122.337672 47.6642814)",all,1,1,100
,12055,,424,5864,,25.18088796,2,59,,connector,1,"LINESTRING (-122.337672 47.6642814, -122.337876355232 47.66410156295234)",all,1,1,100
,12056,,5865,194,,25.7520866,2,59,,connector,1,"LINESTRING (-122.3378662851227 47.6648227318554, -122.3376748 47.6650151)",all,1,1,100
,12057,,194,5865,,25.7520866,2,59,,connector,1,"LINESTRING (-122.3376748 47.6650151, -122.3378662851227 47.6648227318554)",all,1,1,100
,12058,,5866,638,,33.4863857,2,59,,connector,1,"LINESTRING (-122.337870901951 47.66164048393109, -122.3376672 47.6613724)",all,1,1,100
,12059,,638,5866,,33.4863857,2,59,,connector,1,"LINESTRING (-122.3376672 47.6613724, -122.337870901951 47.66164048393109)",all,1,1,100
,12060,,5867,346,,31.46544343,2,59,,connector,1,"LINESTRING (-122.337906395368 47.6637899265237, -122.3376691 47.6635564)",all,1,1,100
,12061,,346,5867,,31.46544343,2,59,,connector,1,"LINESTRING (-122.3376691 47.6635564, -122.337906395368 47.6637899265237)",all,1,1,100
,12062,,5868,424,,22.47064444,2,59,,connector,1,"LINESTRING (-122.3378743475186 47.66443062022311, -122.337672 47.6642814)",all,1,1,100
,12063,,424,5868,,22.47064444,2,59,,connector,1,"LINESTRING (-122.337672 47.6642814, -122.3378743475186 47.66443062022311)",all,1,1,100
,12064,,5869,777,,61.09254041,2,59,,connector,1,"LINESTRING (-122.337058462839 47.66449532430074, -122.3368075 47.6650181)",all,1,1,100
,12065,,777,5869,,61.09254041,2,59,,connector,1,"LINESTRING (-122.3368075 47.6650181, -122.337058462839 47.66449532430074)",all,1,1,100
,12066,,5870,423,,29.73449096,2,59,,connector,1,"LINESTRING (-122.3374437 47.66234115, -122.3376636 47.6621185)",all,1,1,100
,12067,,423,5870,,29.73449096,2,59,,connector,1,"LINESTRING (-122.3376636 47.6621185, -122.3374437 47.66234115)",all,1,1,100
,12068,,5871,177,,32.13390556,2,59,,connector,1,"LINESTRING (-122.3374520317953 47.66308377749512, -122.3376663 47.6628334)",all,1,1,100
,12069,,177,5871,,32.13390556,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3374520317953 47.66308377749512)",all,1,1,100
,12070,,5872,177,,23.98719151,2,59,,connector,1,"LINESTRING (-122.3374857111751 47.66265523364446, -122.3376663 47.6628334)",all,1,1,100
,12071,,177,5872,,23.98719151,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3374857111751 47.66265523364446)",all,1,1,100
,12072,,5873,424,,50.76737356,2,59,,connector,1,"LINESTRING (-122.3370472113268 47.66410421762833, -122.337672 47.6642814)",all,1,1,100
,12073,,424,5873,,50.76737356,2,59,,connector,1,"LINESTRING (-122.337672 47.6642814, -122.3370472113268 47.66410421762833)",all,1,1,100
,12074,,5874,194,,31.61819935,2,59,,connector,1,"LINESTRING (-122.3374558363548 47.66477197708611, -122.3376748 47.6650151)",all,1,1,100
,12075,,194,5874,,31.61819935,2,59,,connector,1,"LINESTRING (-122.3376748 47.6650151, -122.3374558363548 47.66477197708611)",all,1,1,100
,12076,,5875,177,,38.04637788,2,59,,connector,1,"LINESTRING (-122.3372611037976 47.66303979960944, -122.3376663 47.6628334)",all,1,1,100
,12077,,177,5875,,38.04637788,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3372611037976 47.66303979960944)",all,1,1,100
,12078,,5876,423,,41.69029674,2,59,,connector,1,"LINESTRING (-122.3372582 47.66237545, -122.3376636 47.6621185)",all,1,1,100
,12079,,423,5876,,41.69029674,2,59,,connector,1,"LINESTRING (-122.3376636 47.6621185, -122.3372582 47.66237545)",all,1,1,100
,12080,,5877,177,,33.38938366,2,59,,connector,1,"LINESTRING (-122.3373053748913 47.66265710863716, -122.3376663 47.6628334)",all,1,1,100
,12081,,177,5877,,33.38938366,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3373053748913 47.66265710863716)",all,1,1,100
,12082,,5878,194,,40.01928131,2,59,,connector,1,"LINESTRING (-122.3372761543395 47.66477541035204, -122.3376748 47.6650151)",all,1,1,100
,12083,,194,5878,,40.01928131,2,59,,connector,1,"LINESTRING (-122.3376748 47.6650151, -122.3372761543395 47.66477541035204)",all,1,1,100
,12084,,5879,177,,44.49877844,2,59,,connector,1,"LINESTRING (-122.3371370250873 47.66265151052748, -122.3376663 47.6628334)",all,1,1,100
,12085,,177,5879,,44.49877844,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3371370250873 47.66265151052748)",all,1,1,100
,12086,,5880,423,,49.23912963,2,59,,connector,1,"LINESTRING (-122.3370916746141 47.66233693815731, -122.3376636 47.6621185)",all,1,1,100
,12087,,423,5880,,49.23912963,2,59,,connector,1,"LINESTRING (-122.3376636 47.6621185, -122.3370916746141 47.66233693815731)",all,1,1,100
,12088,,5881,177,,51.44467428,2,59,,connector,1,"LINESTRING (-122.3370735512547 47.66306723466869, -122.3376663 47.6628334)",all,1,1,100
,12089,,177,5881,,51.44467428,2,59,,connector,1,"LINESTRING (-122.3376663 47.6628334, -122.3370735512547 47.66306723466869)",all,1,1,100
,12090,,5882,777,,33.92121744,2,59,,connector,1,"LINESTRING (-122.3371155848929 47.66479446572539, -122.3368075 47.6650181)",all,1,1,100
,12091,,777,5882,,33.92121744,2,59,,connector,1,"LINESTRING (-122.3368075 47.6650181, -122.3371155848929 47.66479446572539)",all,1,1,100
,12092,,5883,178,,47.04539499,2,59,,connector,1,"LINESTRING (-122.3369750933896 47.66264817500934, -122.3364095 47.6628323)",all,1,1,100
,12093,,178,5883,,47.04539499,2,59,,connector,1,"LINESTRING (-122.3364095 47.6628323, -122.3369750933896 47.66264817500934)",all,1,1,100
,12094,,5884,777,,27.57258234,2,59,,connector,1,"LINESTRING (-122.3369593277523 47.66479219732781, -122.3368075 47.6650181)",all,1,1,100
,12095,,777,5884,,27.57258234,2,59,,connector,1,"LINESTRING (-122.3368075 47.6650181, -122.3369593277523 47.66479219732781)",all,1,1,100
,12096,,5885,394,,46.31275696,2,59,,connector,1,"LINESTRING (-122.3369123596618 47.66237065632929, -122.3364134 47.6621246)",all,1,1,100
,12097,,394,5885,,46.31275696,2,59,,connector,1,"LINESTRING (-122.3364134 47.6621246, -122.3369123596618 47.66237065632929)",all,1,1,100
