name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,2457,828,827,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,2458,828,838,Highway,1,2.87283,1,500,60,1,0,2.87283,500,0.15,4,1,1,100,10,0,1
,2459,829,283,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2460,829,457,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,2461,829,468,Highway,1,1.66609,1,2500,60,1,0,1.66609,2500,0.15,4,1,1,100,10,0,1
,2462,829,819,Highway,1,2.93815,1,3000,60,1,0,2.93815,3000,0.15,4,1,1,100,10,0,1
,2463,829,834,Highway,1,2.928,1,7500,60,1,0,2.928,7500,0.15,4,1,1,100,10,0,1
,2464,830,284,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2465,830,468,Highway,1,1.50659,1,2500,60,1,0,1.50659,2500,0.15,4,1,1,100,10,0,1
,2466,830,820,Highway,1,3.05061,1,500,60,1,0,3.05061,500,0.15,4,1,1,100,10,0,1
,2467,830,832,Highway,1,2.867,1,500,60,1,0,2.867,500,0.15,4,1,1,100,10,0,1
,2468,830,872,Highway,1,4.4979,1,3000,60,1,0,4.4979,3000,0.15,4,1,1,100,10,0,1
,2469,831,285,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2470,831,457,Highway,1,0.682,1,1000,60,1,0,0.682,1000,0.15,4,1,1,100,10,0,1
,2471,831,836,Highway,1,2.98962,1,1000,60,1,0,2.98962,1000,0.15,4,1,1,100,10,0,1
,2472,831,845,Highway,1,4.51647,1,1000,60,1,0,4.51647,1000,0.15,4,1,1,100,10,0,1
,2473,832,286,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2474,832,459,Highway,1,1.27372,1,2000,60,1,0,1.27372,2000,0.15,4,1,1,100,10,0,1
,2475,832,830,Highway,1,2.867,1,500,60,1,0,2.867,500,0.15,4,1,1,100,10,0,1
,2476,832,872,Highway,1,4.39962,1,2000,60,1,0,4.39962,2000,0.15,4,1,1,100,10,0,1
,2477,833,287,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2478,833,455,Highway,1,2.14543,1,3000,60,1,0,2.14543,3000,0.15,4,1,1,100,10,0,1
,2479,833,823,Highway,1,2.92864,1,3000,60,1,0,2.92864,3000,0.15,4,1,1,100,10,0,1
,2480,833,834,Highway,1,2.93815,1,10500,60,1,0,2.93815,10500,0.15,4,1,1,100,10,0,1
,2481,833,838,Highway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2482,834,288,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2483,834,456,Highway,1,1.96908,1,5500,60,1,0,1.96908,5500,0.15,4,1,1,100,10,0,1
,2484,834,824,Highway,1,3.05061,1,9000,60,1,0,3.05061,9000,0.15,4,1,1,100,10,0,1
,2485,834,829,Highway,1,2.928,1,7500,60,1,0,2.928,7500,0.15,4,1,1,100,10,0,1
,2486,834,833,Highway,1,2.93815,1,10500,60,1,0,2.93815,10500,0.15,4,1,1,100,10,0,1
,2487,835,289,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2488,835,455,Highway,1,1.18441,1,3000,60,1,0,1.18441,3000,0.15,4,1,1,100,10,0,1
,2489,835,836,Highway,1,2.928,1,6000,60,1,0,2.928,6000,0.15,4,1,1,100,10,0,1
,2490,835,840,Highway,1,2.93371,1,3500,60,1,0,2.93371,3500,0.15,4,1,1,100,10,0,1
,2491,835,846,Highway,1,4.37885,1,1500,60,1,0,4.37885,1500,0.15,4,1,1,100,10,0,1
,2492,836,290,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2493,836,456,Highway,1,1.13467,1,5500,60,1,0,1.13467,5500,0.15,4,1,1,100,10,0,1
,2494,836,831,Highway,1,2.98962,1,1000,60,1,0,2.98962,1000,0.15,4,1,1,100,10,0,1
,2495,836,835,Highway,1,2.928,1,6000,60,1,0,2.928,6000,0.15,4,1,1,100,10,0,1
,2496,836,846,Highway,1,4.41945,1,2500,60,1,0,4.41945,2500,0.15,4,1,1,100,10,0,1
,2497,837,291,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2498,837,827,Highway,1,2.86765,1,2500,60,1,0,2.86765,2500,0.15,4,1,1,100,10,0,1
,2499,837,838,Highway,1,2.80865,1,3000,60,1,0,2.80865,3000,0.15,4,1,1,100,10,0,1
,2500,837,839,Highway,1,2.99149,1,2500,60,1,0,2.99149,2500,0.15,4,1,1,100,10,0,1
,2501,837,842,Highway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2502,838,292,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2503,838,454,Highway,1,1.98695,1,3000,60,1,0,1.98695,3000,0.15,4,1,1,100,10,0,1
,2504,838,828,Highway,1,2.87283,1,500,60,1,0,2.87283,500,0.15,4,1,1,100,10,0,1
,2505,838,833,Highway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2506,838,837,Highway,1,2.80865,1,3000,60,1,0,2.80865,3000,0.15,4,1,1,100,10,0,1
,2507,839,293,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2508,839,837,Highway,1,2.99149,1,2500,60,1,0,2.99149,2500,0.15,4,1,1,100,10,0,1
,2509,839,840,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,2510,839,844,Highway,1,2.93054,1,1500,60,1,0,2.93054,1500,0.15,4,1,1,100,10,0,1
,2511,839,847,Highway,1,4.49955,1,2000,60,1,0,4.49955,2000,0.15,4,1,1,100,10,0,1
,2512,840,294,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2513,840,454,Highway,1,1.20311,1,3000,60,1,0,1.20311,3000,0.15,4,1,1,100,10,0,1
,2514,840,835,Highway,1,2.93371,1,3500,60,1,0,2.93371,3500,0.15,4,1,1,100,10,0,1
,2515,840,839,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,2516,840,847,Highway,1,4.59893,1,2500,60,1,0,4.59893,2500,0.15,4,1,1,100,10,0,1
,2517,841,295,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2518,841,453,Highway,1,0.7446,1,500,60,1,0,0.7446,500,0.15,4,1,1,100,10,0,1
,2519,841,663,Highway,1,3.05061,1,3500,60,1,0,3.05061,3500,0.15,4,1,1,100,10,0,1
,2520,841,842,Highway,1,2.928,1,3500,60,1,0,2.928,3500,0.15,4,1,1,100,10,0,1
,2521,841,843,Highway,1,2.93371,1,500,60,1,0,2.93371,500,0.15,4,1,1,100,10,0,1
,2522,842,296,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2523,842,651,Highway,1,2.93371,1,2000,60,1,0,2.93371,2000,0.15,4,1,1,100,10,0,1
,2524,842,837,Highway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2525,842,841,Highway,1,2.928,1,3500,60,1,0,2.928,3500,0.15,4,1,1,100,10,0,1
,2526,842,844,Highway,1,2.928,1,1500,60,1,0,2.928,1500,0.15,4,1,1,100,10,0,1
,2527,843,297,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2528,843,665,Highway,1,2.928,1,2000,60,1,0,2.928,2000,0.15,4,1,1,100,10,0,1
,2529,843,841,Highway,1,2.93371,1,500,60,1,0,2.93371,500,0.15,4,1,1,100,10,0,1
,2530,843,844,Highway,1,3.111,1,3000,60,1,0,3.111,3000,0.15,4,1,1,100,10,0,1
,2531,843,848,Highway,1,4.575,1,2000,60,1,0,4.575,2000,0.15,4,1,1,100,10,0,1
,2532,844,298,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2533,844,839,Highway,1,2.93054,1,1500,60,1,0,2.93054,1500,0.15,4,1,1,100,10,0,1
,2534,844,842,Highway,1,2.928,1,1500,60,1,0,2.928,1500,0.15,4,1,1,100,10,0,1
,2535,844,843,Highway,1,3.111,1,3000,60,1,0,3.111,3000,0.15,4,1,1,100,10,0,1
,2536,844,848,Highway,1,4.758,1,3500,60,1,0,4.758,3500,0.15,4,1,1,100,10,0,1
,2537,845,299,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2538,845,459,Highway,1,3.63808,1,2000,60,1,0,3.63808,2000,0.15,4,1,1,100,10,0,1
,2539,845,467,Highway,1,2.20446,1,2500,60,1,0,2.20446,2500,0.15,4,1,1,100,10,0,1
,2540,845,831,Highway,1,4.51647,1,1000,60,1,0,4.51647,1000,0.15,4,1,1,100,10,0,1
,2541,845,846,Highway,1,5.80013,1,2500,60,1,0,5.80013,2500,0.15,4,1,1,100,10,0,1
,2542,845,875,Highway,1,5.9808,1,3000,60,1,0,5.9808,3000,0.15,4,1,1,100,10,0,1
,2543,846,300,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2544,846,835,Highway,1,4.37885,1,1500,60,1,0,4.37885,1500,0.15,4,1,1,100,10,0,1
,2545,846,836,Highway,1,4.41945,1,2500,60,1,0,4.41945,2500,0.15,4,1,1,100,10,0,1
,2546,846,845,Highway,1,5.80013,1,2500,60,1,0,5.80013,2500,0.15,4,1,1,100,10,0,1
,2547,846,847,Highway,1,6.03931,1,3500,60,1,0,6.03931,3500,0.15,4,1,1,100,10,0,1
,2548,846,856,Highway,1,5.91983,1,1500,60,1,0,5.91983,1500,0.15,4,1,1,100,10,0,1
,2549,847,301,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2550,847,839,Highway,1,4.49955,1,2000,60,1,0,4.49955,2000,0.15,4,1,1,100,10,0,1
,2551,847,840,Highway,1,4.59893,1,2500,60,1,0,4.59893,2500,0.15,4,1,1,100,10,0,1
,2552,847,846,Highway,1,6.03931,1,3500,60,1,0,6.03931,3500,0.15,4,1,1,100,10,0,1
,2553,847,848,Highway,1,5.97831,1,5000,60,1,0,5.97831,5000,0.15,4,1,1,100,10,0,1
,2554,847,857,Highway,1,5.79628,1,3500,60,1,0,5.79628,3500,0.15,4,1,1,100,10,0,1
,2555,848,302,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2556,848,447,Highway,1,3.81335,1,4000,60,1,0,3.81335,4000,0.15,4,1,1,100,10,0,1
,2557,848,843,Highway,1,4.575,1,2000,60,1,0,4.575,2000,0.15,4,1,1,100,10,0,1
,2558,848,844,Highway,1,4.758,1,3500,60,1,0,4.758,3500,0.15,4,1,1,100,10,0,1
,2559,848,847,Highway,1,5.97831,1,5000,60,1,0,5.97831,5000,0.15,4,1,1,100,10,0,1
,2560,848,858,Highway,1,5.67333,1,3000,60,1,0,5.67333,3000,0.15,4,1,1,100,10,0,1
,2561,849,303,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2562,849,447,Highway,1,2.16185,1,4000,60,1,0,2.16185,4000,0.15,4,1,1,100,10,0,1
,2563,849,664,Highway,1,4.45801,1,5500,60,1,0,4.45801,5500,0.15,4,1,1,100,10,0,1
,2564,849,665,Highway,1,4.57663,1,1000,60,1,0,4.57663,1000,0.15,4,1,1,100,10,0,1
,2565,849,851,Highway,1,4.55258,1,2000,60,1,0,4.55258,2000,0.15,4,1,1,100,10,0,1
,2566,849,853,Highway,1,4.514,1,2500,60,1,0,4.514,2500,0.15,4,1,1,100,10,0,1
,2567,849,859,Highway,1,5.73692,1,5500,60,1,0,5.73692,5500,0.15,4,1,1,100,10,0,1
,2568,850,304,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2569,850,668,Highway,1,2.989,1,4500,60,1,0,2.989,4500,0.15,4,1,1,100,10,0,1
,2570,850,851,Highway,1,2.86765,1,3500,60,1,0,2.86765,3500,0.15,4,1,1,100,10,0,1
,2571,850,852,Highway,1,2.80666,1,2500,60,1,0,2.80666,2500,0.15,4,1,1,100,10,0,1
,2572,850,854,Highway,1,2.67358,1,2500,60,1,0,2.67358,2500,0.15,4,1,1,100,10,0,1
,2573,851,305,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2574,851,669,Highway,1,2.93054,1,5500,60,1,0,2.93054,5500,0.15,4,1,1,100,10,0,1
,2575,851,849,Highway,1,4.55258,1,2000,60,1,0,4.55258,2000,0.15,4,1,1,100,10,0,1
,2576,851,850,Highway,1,2.86765,1,3500,60,1,0,2.86765,3500,0.15,4,1,1,100,10,0,1
,2577,851,853,Highway,1,2.86765,1,1500,60,1,0,2.86765,1500,0.15,4,1,1,100,10,0,1
,2578,852,306,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2579,852,850,Highway,1,2.80666,1,2500,60,1,0,2.80666,2500,0.15,4,1,1,100,10,0,1
,2580,852,853,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,2581,852,854,Highway,1,2.80865,1,500,60,1,0,2.80865,500,0.15,4,1,1,100,10,0,1
,2582,852,860,Highway,1,4.47592,1,2000,60,1,0,4.47592,2000,0.15,4,1,1,100,10,0,1
,2583,853,307,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2584,853,849,Highway,1,4.514,1,2500,60,1,0,4.514,2500,0.15,4,1,1,100,10,0,1
,2585,853,851,Highway,1,2.86765,1,1500,60,1,0,2.86765,1500,0.15,4,1,1,100,10,0,1
,2586,853,852,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,2587,853,860,Highway,1,4.57663,1,2500,60,1,0,4.57663,2500,0.15,4,1,1,100,10,0,1
,2588,854,308,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2589,854,670,Highway,1,5.91731,1,500,60,1,0,5.91731,500,0.15,4,1,1,100,10,0,1
,2590,854,850,Highway,1,2.67358,1,2500,60,1,0,2.67358,2500,0.15,4,1,1,100,10,0,1
,2591,854,852,Highway,1,2.80865,1,500,60,1,0,2.80865,500,0.15,4,1,1,100,10,0,1
,2592,854,861,Highway,1,5.734,1,500,60,1,0,5.734,500,0.15,4,1,1,100,10,0,1
,2593,854,905,Highway,1,4.9361,1,1000,60,1,0,4.9361,1000,0.15,4,1,1,100,10,0,1
,2594,854,907,Highway,1,4.18462,1,3500,60,1,0,4.18462,3500,0.15,4,1,1,100,10,0,1
,2595,855,309,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2596,855,466,Highway,1,2.10339,1,5000,60,1,0,2.10339,5000,0.15,4,1,1,100,10,0,1
,2597,855,467,Highway,1,3.79232,1,2500,60,1,0,3.79232,2500,0.15,4,1,1,100,10,0,1
,2598,855,856,Highway,1,5.79789,1,4000,60,1,0,5.79789,4000,0.15,4,1,1,100,10,0,1
,2599,855,878,Highway,1,5.91731,1,2500,60,1,0,5.91731,2500,0.15,4,1,1,100,10,0,1
,2600,856,310,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2601,856,846,Highway,1,5.91983,1,1500,60,1,0,5.91983,1500,0.15,4,1,1,100,10,0,1
,2602,856,855,Highway,1,5.79789,1,4000,60,1,0,5.79789,4000,0.15,4,1,1,100,10,0,1
,2603,856,857,Highway,1,5.9808,1,3000,60,1,0,5.9808,3000,0.15,4,1,1,100,10,0,1
,2604,856,863,Highway,1,5.92203,1,2000,60,1,0,5.92203,2000,0.15,4,1,1,100,10,0,1
,2605,857,311,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2606,857,847,Highway,1,5.79628,1,3500,60,1,0,5.79628,3500,0.15,4,1,1,100,10,0,1
,2607,857,856,Highway,1,5.9808,1,3000,60,1,0,5.9808,3000,0.15,4,1,1,100,10,0,1
,2608,857,858,Highway,1,5.91983,1,3000,60,1,0,5.91983,3000,0.15,4,1,1,100,10,0,1
,2609,857,885,Highway,1,6.22469,1,3500,60,1,0,6.22469,3500,0.15,4,1,1,100,10,0,1
,2610,858,312,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2611,858,446,Highway,1,1.41882,1,8500,60,1,0,1.41882,8500,0.15,4,1,1,100,10,0,1
,2612,858,848,Highway,1,5.67333,1,3000,60,1,0,5.67333,3000,0.15,4,1,1,100,10,0,1
,2613,858,857,Highway,1,5.91983,1,3000,60,1,0,5.91983,3000,0.15,4,1,1,100,10,0,1
,2614,858,886,Highway,1,6.42356,1,5000,60,1,0,6.42356,5000,0.15,4,1,1,100,10,0,1
,2615,859,313,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2616,859,446,Highway,1,4.74469,1,8500,60,1,0,4.74469,8500,0.15,4,1,1,100,10,0,1
,2617,859,849,Highway,1,5.73692,1,5500,60,1,0,5.73692,5500,0.15,4,1,1,100,10,0,1
,2618,859,860,Highway,1,5.734,1,4000,60,1,0,5.734,4000,0.15,4,1,1,100,10,0,1
,2619,859,887,Highway,1,6.4706,1,4000,60,1,0,6.4706,4000,0.15,4,1,1,100,10,0,1
,2620,860,314,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2621,860,852,Highway,1,4.47592,1,2000,60,1,0,4.47592,2000,0.15,4,1,1,100,10,0,1
,2622,860,853,Highway,1,4.57663,1,2500,60,1,0,4.57663,2500,0.15,4,1,1,100,10,0,1
,2623,860,859,Highway,1,5.734,1,4000,60,1,0,5.734,4000,0.15,4,1,1,100,10,0,1
,2624,860,861,Highway,1,3.66203,1,2500,60,1,0,3.66203,2500,0.15,4,1,1,100,10,0,1
,2625,860,888,Highway,1,6.25808,1,3500,60,1,0,6.25808,3500,0.15,4,1,1,100,10,0,1
,2626,861,315,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2627,861,854,Highway,1,5.734,1,500,60,1,0,5.734,500,0.15,4,1,1,100,10,0,1
,2628,861,860,Highway,1,3.66203,1,2500,60,1,0,3.66203,2500,0.15,4,1,1,100,10,0,1
,2629,861,888,Highway,1,6.78527,1,4000,60,1,0,6.78527,4000,0.15,4,1,1,100,10,0,1
,2630,861,907,Highway,1,4.65922,1,1500,60,1,0,4.65922,1500,0.15,4,1,1,100,10,0,1
,2631,861,910,Highway,1,6.75119,1,1500,60,1,0,6.75119,1500,0.15,4,1,1,100,10,0,1
,2632,862,316,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2633,862,465,Highway,1,4.47426,1,3500,60,1,0,4.47426,3500,0.15,4,1,1,100,10,0,1
,2634,862,466,Highway,1,3.97203,1,5000,60,1,0,3.97203,5000,0.15,4,1,1,100,10,0,1
,2635,862,863,Highway,1,5.91983,1,1000,60,1,0,5.91983,1000,0.15,4,1,1,100,10,0,1
,2636,862,889,Highway,1,6.28566,1,500,60,1,0,6.28566,500,0.15,4,1,1,100,10,0,1
,2637,863,317,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2638,863,856,Highway,1,5.92203,1,2000,60,1,0,5.92203,2000,0.15,4,1,1,100,10,0,1
,2639,863,862,Highway,1,5.91983,1,1000,60,1,0,5.91983,1000,0.15,4,1,1,100,10,0,1
,2640,863,885,Highway,1,5.91826,1,500,60,1,0,5.91826,500,0.15,4,1,1,100,10,0,1
,2641,863,890,Highway,1,6.34517,1,3000,60,1,0,6.34517,3000,0.15,4,1,1,100,10,0,1
,2642,864,318,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2643,864,732,Highway,1,6.222,1,4000,60,1,0,6.222,4000,0.15,4,1,1,100,10,0,1
,2644,864,865,Highway,1,5.63879,1,4500,60,1,0,5.63879,4500,0.15,4,1,1,100,10,0,1
,2645,864,867,Highway,1,6.04023,1,1500,60,1,0,6.04023,1500,0.15,4,1,1,100,10,0,1
,2646,864,913,Highway,1,16.3991,1,2500,60,1,0,16.3991,2500,0.15,4,1,1,100,10,0,1
,2647,865,319,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2648,865,733,Highway,1,5.85886,1,5000,60,1,0,5.85886,5000,0.15,4,1,1,100,10,0,1
,2649,865,864,Highway,1,5.63879,1,4500,60,1,0,5.63879,4500,0.15,4,1,1,100,10,0,1
,2650,865,866,Highway,1,5.98578,1,1000,60,1,0,5.98578,1000,0.15,4,1,1,100,10,0,1
,2651,865,868,Highway,1,6.16855,1,500,60,1,0,6.16855,500,0.15,4,1,1,100,10,0,1
,2652,866,320,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2653,866,736,Highway,1,4.70926,1,3500,60,1,0,4.70926,3500,0.15,4,1,1,100,10,0,1
,2654,866,737,Highway,1,4.57175,1,2000,60,1,0,4.57175,2000,0.15,4,1,1,100,10,0,1
,2655,866,810,Highway,1,4.57663,1,2500,60,1,0,4.57663,2500,0.15,4,1,1,100,10,0,1
,2656,866,812,Highway,1,4.53415,1,1000,60,1,0,4.53415,1000,0.15,4,1,1,100,10,0,1
,2657,866,865,Highway,1,5.98578,1,1000,60,1,0,5.98578,1000,0.15,4,1,1,100,10,0,1
,2658,866,868,Highway,1,8.15326,1,1500,60,1,0,8.15326,1500,0.15,4,1,1,100,10,0,1
,2659,866,869,Highway,1,6.0467,1,2500,60,1,0,6.0467,2500,0.15,4,1,1,100,10,0,1
,2660,867,321,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2661,867,864,Highway,1,6.04023,1,1500,60,1,0,6.04023,1500,0.15,4,1,1,100,10,0,1
,2662,867,868,Highway,1,5.81071,1,3500,60,1,0,5.81071,3500,0.15,4,1,1,100,10,0,1
,2663,867,870,Highway,1,5.85727,1,1500,60,1,0,5.85727,1500,0.15,4,1,1,100,10,0,1
,2664,868,322,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2665,868,865,Highway,1,6.16855,1,500,60,1,0,6.16855,500,0.15,4,1,1,100,10,0,1
,2666,868,866,Highway,1,8.15326,1,1500,60,1,0,8.15326,1500,0.15,4,1,1,100,10,0,1
,2667,868,867,Highway,1,5.81071,1,3500,60,1,0,5.81071,3500,0.15,4,1,1,100,10,0,1
,2668,868,869,Highway,1,5.9808,1,2000,60,1,0,5.9808,2000,0.15,4,1,1,100,10,0,1
,2669,868,871,Highway,1,6.22469,1,2500,60,1,0,6.22469,2500,0.15,4,1,1,100,10,0,1
,2670,869,323,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2671,869,818,Highway,1,4.44087,1,1500,60,1,0,4.44087,1500,0.15,4,1,1,100,10,0,1
,2672,869,820,Highway,1,4.44087,1,1500,60,1,0,4.44087,1500,0.15,4,1,1,100,10,0,1
,2673,869,866,Highway,1,6.0467,1,2500,60,1,0,6.0467,2500,0.15,4,1,1,100,10,0,1
,2674,869,868,Highway,1,5.9808,1,2000,60,1,0,5.9808,2000,0.15,4,1,1,100,10,0,1
,2675,869,872,Highway,1,5.85727,1,2500,60,1,0,5.85727,2500,0.15,4,1,1,100,10,0,1
,2676,870,324,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2677,870,867,Highway,1,5.85727,1,1500,60,1,0,5.85727,1500,0.15,4,1,1,100,10,0,1
,2678,870,871,Highway,1,5.85632,1,5500,60,1,0,5.85632,5500,0.15,4,1,1,100,10,0,1
,2679,871,325,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2680,871,868,Highway,1,6.22469,1,2500,60,1,0,6.22469,2500,0.15,4,1,1,100,10,0,1
,2681,871,870,Highway,1,5.85632,1,5500,60,1,0,5.85632,5500,0.15,4,1,1,100,10,0,1
,2682,871,872,Highway,1,5.91983,1,2000,60,1,0,5.91983,2000,0.15,4,1,1,100,10,0,1
,2683,871,874,Highway,1,5.91731,1,2500,60,1,0,5.91731,2500,0.15,4,1,1,100,10,0,1
,2684,872,326,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2685,872,460,Highway,1,4.80508,1,3500,60,1,0,4.80508,3500,0.15,4,1,1,100,10,0,1
,2686,872,830,Highway,1,4.4979,1,3000,60,1,0,4.4979,3000,0.15,4,1,1,100,10,0,1
,2687,872,832,Highway,1,4.39962,1,2000,60,1,0,4.39962,2000,0.15,4,1,1,100,10,0,1
,2688,872,869,Highway,1,5.85727,1,2500,60,1,0,5.85727,2500,0.15,4,1,1,100,10,0,1
,2689,872,871,Highway,1,5.91983,1,2000,60,1,0,5.91983,2000,0.15,4,1,1,100,10,0,1
,2690,873,327,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2691,873,462,Highway,1,3.26108,1,1500,60,1,0,3.26108,1500,0.15,4,1,1,100,10,0,1
,2692,873,874,Highway,1,5.795,1,2000,60,1,0,5.795,2000,0.15,4,1,1,100,10,0,1
,2693,874,328,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2694,874,461,Highway,1,2.42854,1,2000,60,1,0,2.42854,2000,0.15,4,1,1,100,10,0,1
,2695,874,871,Highway,1,5.91731,1,2500,60,1,0,5.91731,2500,0.15,4,1,1,100,10,0,1
,2696,874,873,Highway,1,5.795,1,2000,60,1,0,5.795,2000,0.15,4,1,1,100,10,0,1
,2697,874,875,Highway,1,5.81071,1,4000,60,1,0,5.81071,4000,0.15,4,1,1,100,10,0,1
,2698,875,329,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2699,875,460,Highway,1,1.09969,1,3500,60,1,0,1.09969,3500,0.15,4,1,1,100,10,0,1
,2700,875,845,Highway,1,5.9808,1,3000,60,1,0,5.9808,3000,0.15,4,1,1,100,10,0,1
,2701,875,874,Highway,1,5.81071,1,4000,60,1,0,5.81071,4000,0.15,4,1,1,100,10,0,1
,2702,875,878,Highway,1,5.73919,1,1000,60,1,0,5.73919,1000,0.15,4,1,1,100,10,0,1
,2703,876,330,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2704,876,462,Highway,1,2.74025,1,1500,60,1,0,2.74025,1500,0.15,4,1,1,100,10,0,1
,2705,876,877,Highway,1,5.80655,1,1500,60,1,0,5.80655,1500,0.15,4,1,1,100,10,0,1
