first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,OD_based_UE_relative_gap_compared_to_least_time_path_travel_time,path_based_UE_gap,path_based_relative_UE_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,1411,21,22,20,21,21->22,0,auto,am,0.0000,11.0000,6.8365,23.4431,11.0000,4.540917,0.000833,0.0000,17.4797,0.1732,0.0000,0.0000,0.0000,0.0000,0,23.4431,0.0000,3,21;20;22;,64;63;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858)",,5.532;6.911;,6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1412,21,23,20,22,21->23,0,auto,am,700.0000,5.0000,3.1075,25.8704,5.0000,3.751347,0.000469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,25.8704,0.0000,3,21;24;23;,66;76;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858)",,17.031;3.839;,3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1413,21,23,20,22,21->23,0,auto,am,0.0000,15.0000,9.3226,43.7266,15.0000,7.482558,0.001201,0.0000,17.8594,0.1769,0.0000,0.0000,0.0000,0.0000,0,43.7266,0.0000,4,21;20;22;23;,64;63;70;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858)",,5.532;6.911;16.283;,6.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1414,21,24,20,23,21->24,0,auto,am,500.0000,3.0000,1.8645,20.0311,3.0000,2.764000,0.000314,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,20.0311,0.0000,2,21;24;,66;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164)",,17.031;,3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1415,21,24,20,23,21->24,0,auto,am,0.0000,17.0000,10.5656,49.7038,17.0000,8.484799,0.001358,0.0000,29.6791,0.2940,0.0000,0.0000,0.0000,0.0000,0,49.7038,0.0000,5,21;20;22;23;24;,64;63;70;73;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164)",,5.532;6.911;16.283;3.977;,6.000;5.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1416,22,1,21,0,22->1,0,auto,am,0.0000,27.0000,16.7806,78.1230,27.0000,13.631396,0.002248,0.0012,11.0972,0.1299,0.0000,0.0000,0.0000,0.0000,0,78.1230,0.0000,8,22;15;10;9;5;4;3;1;,67;43;26;23;11;8;5;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,9.929;18.505;6.777;12.899;1.182;1.754;0.076;,3.000;6.000;3.000;5.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1417,22,1,21,0,22->1,0,auto,am,0.0000,39.0000,24.2387,85.3895,39.0000,16.739857,0.003121,0.0012,18.3759,0.2152,0.0000,0.0000,0.0000,0.0000,0,85.3895,0.0000,10,22;20;18;7;8;9;5;4;3;1;,68;60;54;17;21;23;11;8;5;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,6.811;1.232;0.247;7.557;14.630;12.899;1.182;1.754;0.076;,5.000;4.000;2.000;3.000;10.000;5.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1418,22,1,21,0,22->1,0,auto,am,250.6562,20.0000,12.4301,67.0250,20.0000,11.574491,0.001902,0.0012,1.3704,0.0141,0.0000,0.0000,0.0000,0.0000,0,67.0250,0.0000,7,22;21;24;13;12;3;1;,69;66;74;38;35;5;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)",,4.024;17.031;25.540;0.164;0.190;0.076;,2.000;3.000;4.000;3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1419,22,1,21,0,22->1,0,auto,am,149.3439,21.0000,13.0516,67.2311,21.0000,11.747120,0.001955,0.0012,0.2090,0.0024,0.0000,0.0000,0.0000,0.0000,0,67.2311,0.0000,7,22;23;24;13;12;3;1;,70;73;74;38;35;5;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)",,16.283;3.977;25.540;0.164;0.190;0.076;,4.000;2.000;4.000;3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1420,22,2,21,1,22->2,0,auto,am,0.0000,33.0000,20.5096,84.1368,33.0000,15.709055,0.002801,0.0216,12.8397,0.1405,0.0000,0.0000,0.0000,0.0000,0,84.1368,0.0000,9,22;15;10;9;5;4;3;1;2;,67;43;26;23;11;8;5;1;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,9.929;18.505;6.777;12.899;1.182;1.754;0.076;0.014;,3.000;6.000;3.000;5.000;2.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1421,22,2,21,1,22->2,0,auto,am,13.8717,21.0000,13.0516,71.2984,21.0000,11.897996,0.001862,0.0216,1.1038,0.0120,0.0000,0.0000,0.0000,0.0000,0,71.2984,0.0000,7,22;20;18;7;8;6;2;,68;60;54;17;19;14;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,6.811;1.232;0.247;7.557;29.616;4.835;,5.000;4.000;2.000;3.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1422,22,2,21,1,22->2,0,auto,am,0.0000,45.0000,27.9677,91.4033,45.0000,18.817517,0.003674,0.0216,20.1184,0.2201,0.0000,0.0000,0.0000,0.0000,0,91.4033,0.0000,11,22;20;18;7;8;9;5;4;3;1;2;,68;60;54;17;21;23;11;8;5;1;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,6.811;1.232;0.247;7.557;14.630;12.899;1.182;1.754;0.076;0.014;,5.000;4.000;2.000;3.000;10.000;5.000;2.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1423,22,2,21,1,22->2,0,auto,am,51.6917,26.0000,16.1591,73.0388,26.0000,13.652150,0.002454,0.0216,1.7425,0.0191,0.0000,0.0000,0.0000,0.0000,0,73.0388,0.0000,8,22;21;24;13;12;3;1;2;,69;66;74;38;35;5;1;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,4.024;17.031;25.540;0.164;0.190;0.076;0.014;,2.000;3.000;4.000;3.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1424,22,2,21,1,22->2,0,auto,am,34.4367,27.0000,16.7806,73.2449,27.0000,13.824779,0.002508,0.0216,1.9515,0.0213,0.0000,0.0000,0.0000,0.0000,0,73.2449,0.0000,8,22;23;24;13;12;3;1;2;,70;73;74;38;35;5;1;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)",,16.283;3.977;25.540;0.164;0.190;0.076;0.014;,4.000;2.000;4.000;3.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1425,22,3,21,2,22->3,0,auto,am,0.0000,23.0000,14.2946,74.0469,23.0000,12.250378,0.001884,0.0012,11.0972,0.1214,0.0000,0.0000,0.0000,0.0000,0,74.0469,0.0000,7,22;15;10;9;5;4;3;,67;43;26;23;11;8;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962)",,9.929;18.505;6.777;12.899;1.182;1.754;,3.000;6.000;3.000;5.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1426,22,3,21,2,22->3,0,auto,am,0.0000,35.0000,21.7526,81.3134,35.0000,15.358840,0.002757,0.0012,18.3759,0.2010,0.0000,0.0000,0.0000,0.0000,0,81.3134,0.0000,9,22;20;18;7;8;9;5;4;3;,68;60;54;17;21;23;11;8;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962)",,6.811;1.232;0.247;7.557;14.630;12.899;1.182;1.754;,5.000;4.000;2.000;3.000;10.000;5.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1427,22,3,21,2,22->3,0,auto,am,62.4855,16.0000,9.9441,62.9488,16.0000,10.193474,0.001537,0.0012,1.3704,0.0133,0.0000,0.0000,0.0000,0.0000,0,62.9488,0.0000,6,22;21;24;13;12;3;,69;66;74;38;35;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962)",,4.024;17.031;25.540;0.164;0.190;,2.000;3.000;4.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1428,22,3,21,2,22->3,0,auto,am,37.5145,17.0000,10.5656,63.1550,17.0000,10.366102,0.001591,0.0012,0.2090,0.0023,0.0000,0.0000,0.0000,0.0000,0,63.1550,0.0000,6,22;23;24;13;12;3;,70;73;74;38;35;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962)",,16.283;3.977;25.540;0.164;0.190;,4.000;2.000;4.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1429,22,4,21,3,22->4,0,auto,am,0.0000,20.0000,12.4301,68.8507,20.0000,11.123981,0.001655,0.0112,1.2007,0.0131,0.0000,0.0000,0.0000,0.0000,0,68.8507,0.0000,5,22;15;10;11;4;,67;43;27;31;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654)",,9.929;18.505;16.173;4.243;,3.000;6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1430,22,4,21,3,22->4,0,auto,am,183.8676,19.0000,11.8086,68.2930,19.0000,10.833913,0.001569,0.0112,0.6393,0.0070,0.0000,0.0000,0.0000,0.0000,0,68.2930,0.0000,6,22;15;10;9;5;4;,67;43;26;23;11;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)",,9.929;18.505;6.777;12.899;1.182;,3.000;6.000;3.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1431,22,4,21,3,22->4,0,auto,am,0.0000,18.0000,11.1871,69.1419,18.0000,10.850611,0.001550,0.0112,1.4934,0.0163,0.0000,0.0000,0.0000,0.0000,0,69.1419,0.0000,5,22;15;14;11;4;,67;44;40;31;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654)",,9.929;16.062;20.908;4.243;,3.000;5.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1432,22,4,21,3,22->4,0,auto,am,45.9924,18.0000,11.1871,67.6505,18.0000,10.693383,0.001544,0.0112,0.5241,0.0057,0.0000,0.0000,0.0000,0.0000,0,67.6505,0.0000,5,22;23;14;11;4;,70;71;40;31;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654)",,16.283;8.216;20.908;4.243;,4.000;4.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1433,22,4,21,3,22->4,0,auto,am,0.0000,31.0000,19.2666,75.5595,31.0000,13.942375,0.002442,0.0112,7.9180,0.0866,0.0000,0.0000,0.0000,0.0000,0,75.5595,0.0000,8,22;20;18;7;8;9;5;4;,68;60;54;17;21;23;11;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)",,6.811;1.232;0.247;7.557;14.630;12.899;1.182;,5.000;4.000;2.000;3.000;10.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1434,22,4,21,3,22->4,0,auto,am,140.0410,20.0000,12.4301,68.7289,20.0000,11.611572,0.001852,0.0112,1.0779,0.0118,0.0000,0.0000,0.0000,0.0000,0,68.7289,0.0000,7,22;21;24;13;12;3;4;,69;66;74;38;35;6;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654)",,4.024;17.031;25.540;0.164;0.190;1.780;,2.000;3.000;4.000;3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1435,22,4,21,3,22->4,0,auto,am,30.0990,21.0000,13.0516,68.9351,21.0000,11.784201,0.001906,0.0112,1.2869,0.0141,0.0000,0.0000,0.0000,0.0000,0,68.9351,0.0000,7,22;23;24;13;12;3;4;,70;73;74;38;35;6;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654)",,16.283;3.977;25.540;0.164;0.190;1.780;,4.000;2.000;4.000;3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1436,22,5,21,4,22->5,0,auto,am,200.0000,17.0000,10.5656,65.1107,17.0000,10.104611,0.001414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,65.1107,0.0000,5,22;15;10;9;5;,67;43;26;23;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)",,9.929;18.505;6.777;12.899;,3.000;6.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1437,22,5,21,4,22->5,0,auto,am,0.0000,20.0000,12.4301,70.8197,20.0000,11.421705,0.001699,0.0000,5.7122,0.0625,0.0000,0.0000,0.0000,0.0000,0,70.8197,0.0000,6,22;23;14;11;4;5;,70;71;40;31;9;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654, -96.731569 43.564034)",,16.283;8.216;20.908;4.243;1.169;,4.000;4.000;4.000;6.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1438,22,5,21,4,22->5,0,auto,am,0.0000,29.0000,18.0236,72.3772,29.0000,13.213073,0.002287,0.0000,7.2787,0.0796,0.0000,0.0000,0.0000,0.0000,0,72.3772,0.0000,7,22;20;18;7;8;9;5;,68;60;54;17;21;23;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034)",,6.811;1.232;0.247;7.557;14.630;12.899;,5.000;4.000;2.000;3.000;10.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1439,22,5,21,4,22->5,0,auto,am,0.0000,22.0000,13.6731,71.8982,22.0000,12.339895,0.002007,0.0000,6.7901,0.0743,0.0000,0.0000,0.0000,0.0000,0,71.8982,0.0000,8,22;21;24;13;12;3;4;5;,69;66;74;38;35;6;9;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034)",,4.024;17.031;25.540;0.164;0.190;1.780;1.169;,2.000;3.000;4.000;3.000;4.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1440,22,5,21,4,22->5,0,auto,am,0.0000,23.0000,14.2946,72.1043,23.0000,12.512523,0.002060,0.0000,6.9991,0.0766,0.0000,0.0000,0.0000,0.0000,0,72.1043,0.0000,8,22;23;24;13;12;3;4;5;,70;73;74;38;35;6;9;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034)",,16.283;3.977;25.540;0.164;0.190;1.780;1.169;,4.000;2.000;4.000;3.000;4.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1441,22,6,21,5,22->6,0,auto,am,0.0000,21.0000,13.0516,76.0328,21.0000,11.998420,0.001722,0.0000,14.5702,0.1439,0.0000,0.0000,0.0000,0.0000,0,76.0328,0.0000,6,22;15;10;9;5;6;,67;43;26;23;12;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)",,9.929;18.505;6.777;12.899;6.922;,3.000;6.000;3.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1442,22,6,21,5,22->6,0,auto,am,200.0000,16.0000,9.9441,61.4633,16.0000,9.914863,0.001484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,61.4633,0.0000,6,22;20;18;7;8;6;,68;60;54;17;19;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)",,6.811;1.232;0.247;7.557;29.616;,5.000;4.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1443,22,6,21,5,22->6,0,auto,am,0.0000,50.0000,31.0752,101.2054,50.0000,20.797596,0.004052,0.0000,39.7559,0.3928,0.0000,0.0000,0.0000,0.0000,0,101.2054,0.0000,12,22;20;18;7;8;9;5;4;3;1;2;6;,68;60;54;17;21;23;11;8;5;1;4;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586)",,6.811;1.232;0.247;7.557;14.630;12.899;1.182;1.754;0.076;0.014;4.802;,5.000;4.000;2.000;3.000;10.000;5.000;2.000;4.000;4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1444,22,6,21,5,22->6,0,auto,am,0.0000,31.0000,19.2666,82.8409,31.0000,15.632230,0.002832,0.0000,21.3800,0.2112,0.0000,0.0000,0.0000,0.0000,0,82.8409,0.0000,9,22;21;24;13;12;3;1;2;6;,69;66;74;38;35;5;1;4;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813, -96.711644 43.587586)",,4.024;17.031;25.540;0.164;0.190;0.076;0.014;4.802;,2.000;3.000;4.000;3.000;4.000;4.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1445,22,6,21,5,22->6,0,auto,am,0.0000,22.0000,13.6731,75.0005,22.0000,12.461156,0.001938,0.0000,13.5273,0.1336,0.0000,0.0000,0.0000,0.0000,0,75.0005,0.0000,7,22;21;20;18;16;8;6;,69;64;60;55;47;19;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586)",,4.024;5.532;1.232;1.135;11.462;29.616;,2.000;6.000;4.000;3.000;5.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1446,22,7,21,6,22->7,0,auto,am,500.0000,11.0000,6.8365,19.2900,11.0000,4.249386,0.000875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,19.2900,0.0000,4,22;20;18;7;,68;60;54;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,6.811;1.232;0.247;,5.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1447,22,7,21,6,22->7,0,auto,am,0.0000,14.0000,8.7011,25.0349,14.0000,5.435781,0.001107,0.0000,5.7437,0.0567,0.0000,0.0000,0.0000,0.0000,0,25.0349,0.0000,5,22;21;20;18;7;,69;64;60;54;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,4.024;5.532;1.232;0.247;,2.000;6.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1448,22,7,21,6,22->7,0,auto,am,0.0000,16.0000,9.9441,42.1664,16.0000,7.642740,0.001317,0.0000,22.8815,0.2261,0.0000,0.0000,0.0000,0.0000,0,42.1664,0.0000,6,22;15;19;20;18;7;,67;45;59;60;54;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,9.929;3.050;11.708;1.232;0.247;,3.000;3.000;4.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,1449,22,8,21,7,22->8,0,auto,am,500.0000,14.0000,8.7011,29.8473,14.0000,5.927563,0.001119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,29.8473,0.0000,5,22;20;18;7;8;,68;60;54;17;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)",,6.811;1.232;0.247;7.557;,5.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1450,22,8,21,7,22->8,0,auto,am,0.0000,17.0000,10.5656,37.6396,17.0000,7.287461,0.001341,0.0000,7.7837,0.0769,0.0000,0.0000,0.0000,0.0000,0,37.6396,0.0000,5,22;20;18;16;8;,68;60;55;47;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324)",,6.811;1.232;1.135;11.462;,5.000;4.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1451,22,8,21,7,22->8,0,auto,am,0.0000,20.0000,12.4301,43.3845,20.0000,8.473856,0.001572,0.0000,13.5273,0.1336,0.0000,0.0000,0.0000,0.0000,0,43.3845,0.0000,6,22;21;20;18;16;8;,69;64;60;55;47;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324)",,4.024;5.532;1.232;1.135;11.462;,2.000;6.000;4.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1452,22,8,21,7,22->8,0,auto,am,0.0000,19.0000,11.8086,52.7237,19.0000,9.320916,0.001560,0.0000,22.8815,0.2261,0.0000,0.0000,0.0000,0.0000,0,52.7237,0.0000,7,22;15;19;20;18;7;8;,67;45;59;60;54;17;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)",,9.929;3.050;11.708;1.232;0.247;7.557;,3.000;3.000;4.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1453,22,9,21,8,22->9,0,auto,am,700.0000,12.0000,7.4580,47.2112,12.0000,7.273817,0.001007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,47.2112,0.0000,4,22;15;10;9;,67;43;26;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)",,9.929;18.505;6.777;,3.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,1454,22,9,21,8,22->9,0,auto,am,0.0000,24.0000,14.9161,54.4777,24.0000,10.382279,0.001880,0.0000,7.2787,0.0719,0.0000,0.0000,0.0000,0.0000,0,54.4777,0.0000,6,22;20;18;7;8;9;,68;60;54;17;21;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.731241 43.548596)",,6.811;1.232;0.247;7.557;14.630;,5.000;4.000;2.000;3.000;10.000;,0,,,,,,,,,-1.000000,0.000000,
0,1455,22,10,21,9,22->10,0,auto,am,2600.0000,9.0000,5.5935,37.4347,9.0000,5.681989,0.000768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,37.4347,0.0000,3,22;15;10;,67;43;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271)",,9.929;18.505;,3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1456,22,10,21,9,22->10,0,auto,am,0.0000,18.0000,11.1871,58.1314,18.0000,9.542139,0.001450,0.0000,20.7019,0.2045,0.0000,0.0000,0.0000,0.0000,0,58.1314,0.0000,5,22;20;19;15;10;,68;61;57;43;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271)",,6.811;11.710;3.105;18.505;,5.000;4.000;3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,1457,22,11,21,10,22->11,0,auto,am,433.3355,14.0000,8.7011,58.6081,14.0000,8.881255,0.001197,0.0159,1.2007,0.0119,0.0000,0.0000,0.0000,0.0000,0,58.6081,0.0000,4,22;15;10;11;,67;43;27;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)",,9.929;18.505;16.173;,3.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,1458,22,11,21,10,22->11,0,auto,am,334.4826,12.0000,7.4580,58.8994,12.0000,8.607884,0.001091,0.0159,1.4934,0.0148,0.0000,0.0000,0.0000,0.0000,0,58.8994,0.0000,4,22;15;14;11;,67;44;40;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131)",,9.929;16.062;20.908;,3.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,1459,22,11,21,10,22->11,0,auto,am,332.1819,12.0000,7.4580,57.4079,12.0000,8.450656,0.001086,0.0159,0.2362,0.0023,0.0000,0.0000,0.0000,0.0000,0,57.4079,0.0000,4,22;23;14;11;,70;71;40;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131)",,16.283;8.216;20.908;,4.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
