link_seq_id,link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,ODME_volume_before,ODME_volume_after,ODME_volume_diff,ODME_obs_count,ODME_upperbound_capacity_type,ODME_obs_count_dev,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,lane_capacity,link_capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,DTM_type,DTM_volume_before,DTM_volume_after,DTM_volume_diff,DTM_speed_before,DTM_speed_after,DTM_speed_diff,DTM_DoC_before,DTM_DoC_after,DTM_Doc_diff,DTM_P_before,DTM_P_after,DTM_P_diff,notes
2172,76,bpr,773,764,1.000000,5.006564,3.111600,5.006564,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,705.582,0.000,-705.582,,,,0.000,0.000,5.007,60.000,37.290,1.000,0.000,0.000,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.905390 42.230441, -87.906581 42.276359)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2173,76,bpr,773,774,1.000000,4.908431,3.050610,4.908431,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1173.550,0.000,-1173.550,,,,0.000,0.000,4.908,60.000,37.290,1.000,0.000,0.000,4000.000,4000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.905416 42.230466, -87.964956 42.231366)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2174,76,bpr,773,775,1.000000,4.515916,2.806660,4.515916,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2516.463,0.000,-2516.463,,,,0.000,0.000,4.516,60.000,37.290,1.000,0.000,0.000,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.905442 42.230441, -87.906633 42.189024)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2175,76,bpr,774,228,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1967.160,0.000,-1967.160,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964972 42.231361, -87.976876 42.222357)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2176,76,bpr,774,765,1.000000,4.614049,2.867650,4.614049,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2084.982,0.000,-2084.982,,,,0.000,0.000,4.614,60.000,37.290,1.000,0.000,0.000,6000.000,6000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964930 42.231341, -87.966121 42.273658)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2177,76,bpr,774,769,1.000000,4.908431,3.050610,4.908431,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1044.754,0.000,-1044.754,,,,0.000,0.000,4.908,60.000,37.290,1.000,0.000,0.000,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964956 42.231366, -88.024496 42.230466)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2178,76,bpr,774,773,1.000000,4.908431,3.050610,4.908431,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2316.702,0.000,-2316.702,,,,0.000,0.000,4.908,60.000,37.290,1.000,0.000,0.000,4000.000,4000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964956 42.231314, -87.905416 42.230414)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2179,76,bpr,774,776,1.000000,4.613003,2.867000,4.613003,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,3855.035,0.000,-3855.035,,,,0.000,0.000,4.613,60.000,37.290,1.000,0.000,0.000,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964982 42.231340, -87.964982 42.189023)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2180,76,bpr,775,229,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2806.660,0.000,-2806.660,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.906623 42.189044, -87.918526 42.180037)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2181,76,bpr,775,425,1.000000,2.373903,1.475390,2.373903,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2538.392,0.000,-2538.392,,,,0.000,0.000,2.374,60.000,37.290,1.000,0.000,0.000,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.906617 42.188999, -87.881610 42.178194)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2182,76,bpr,775,589,1.000000,5.103748,3.172000,5.103748,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2383.714,0.000,-2383.714,,,,0.000,0.000,5.104,60.000,37.290,1.000,0.000,0.000,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.906633 42.189023, -87.906633 42.142204)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2183,76,bpr,775,773,1.000000,4.515916,2.806660,4.515916,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,778.182,0.000,-778.182,,,,0.000,0.000,4.516,60.000,37.290,1.000,0.000,0.000,2000.000,2000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.906581 42.189022, -87.905390 42.230439)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2184,76,bpr,775,776,1.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1751.703,0.000,-1751.703,,,,0.000,0.000,4.809,60.000,37.290,1.000,0.000,0.000,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.906607 42.189049, -87.964956 42.189049)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2185,76,bpr,776,230,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2347.230,0.000,-2347.230,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964972 42.189044, -87.976876 42.180037)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2186,76,bpr,776,590,1.000000,5.005599,3.111000,5.005599,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,6036.500,0.000,-6036.500,,,,0.000,0.000,5.006,60.000,37.290,1.000,0.000,0.000,7500.000,7500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964982 42.189023, -87.964982 42.143104)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2187,76,bpr,776,771,1.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1339.212,0.000,-1339.212,,,,0.000,0.000,4.712,60.000,37.290,1.000,0.000,0.000,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964956 42.189049, -88.022114 42.188148)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2188,76,bpr,776,774,1.000000,4.613003,2.867000,4.613003,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,1457.314,0.000,-1457.314,,,,0.000,0.000,4.613,60.000,37.290,1.000,0.000,0.000,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964930 42.189023, -87.964930 42.231340)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2189,76,bpr,776,775,1.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2291.854,0.000,-2291.854,,,,0.000,0.000,4.809,60.000,37.290,1.000,0.000,0.000,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.964956 42.188997, -87.906607 42.188997)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2190,76,bpr,777,231,1.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2627.280,0.000,-2627.280,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,49500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.835175 42.228660, -87.847077 42.219652)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2191,76,bpr,777,424,1.000000,5.357890,3.329950,5.357890,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,727.440,0.000,-727.440,,,,0.000,0.000,5.358,60.000,37.290,1.000,0.000,0.000,1000.000,1000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.835162 42.228665, -87.899465 42.221462)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2192,76,bpr,777,767,1.000000,4.747821,2.950790,4.747821,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,2307.869,0.000,-2307.869,,,,0.000,0.000,4.748,60.000,37.290,1.000,0.000,0.000,6000.000,6000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.835133 42.228643, -87.842277 42.271861)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2193,76,bpr,777,778,1.000000,5.579835,3.467890,5.579835,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,4119.392,0.000,-4119.392,,,,0.000,0.000,5.580,60.000,37.290,1.000,0.000,0.000,3000.000,3000.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.835177 42.228620, -87.792308 42.189004)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
2194,76,bpr,777,779,1.000000,4.760983,2.958970,4.760983,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,3510.553,0.000,-3510.553,,,,0.000,0.000,4.761,60.000,37.290,1.000,0.000,0.000,2500.000,2500.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-87.835184 42.228647, -87.849473 42.186330)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,60.000,0.000,-60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
