link_seq_id,link_id,base_s0_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,lanes_s1,lanes_s2,link_type_s0,link_type_s1,link_type_s2,lanes_p1_s0_auto,lanes_p1_s1_auto,lanes_p1_s2_auto,VOL_p1_s0_auto,VOL_p1_s1_auto,VOL_p1_s2_auto,MEU_p1_s0_auto,MEU_p1_s1_auto,MEU_p1_s2_auto,CAP_p1_s0_auto,CAP_p1_s1_auto,CAP_p1_s2_auto,PEN_p1_s0_auto,PEN_p1_s1_auto,PEN_p1_s2_auto,DOC_p1_s0_auto,DOC_p1_s1_auto,DOC_p1_s2_auto,TT_p1_s0_auto,TT_p1_s1_auto,TT_p1_s2_auto,CO2_p1_s0_auto,CO2_p1_s1_auto,CO2_p1_s2_auto,NOX_p1_s0_auto,NOX_p1_s1_auto,NOX_p1_s2_auto,VOL_am_25nb_auto,MEU_am_25nb_auto,CAP_am_25nb_auto,PEN_am_25nb_auto,DOC_am_25nb_auto,TT_am_25nb_auto,CO2_am_25nb_auto,NOX_am_25nb_auto,VOL_am_2040_auto,MEU_am_2040_auto,CAP_am_2040_auto,PEN_am_2040_auto,DOC_am_2040_auto,TT_am_2040_auto,CO2_am_2040_auto,NOX_am_2040_auto,VOL_am_2050_auto,MEU_am_2050_auto,CAP_am_2050_auto,PEN_am_2050_auto,DOC_am_2050_auto,TT_am_2050_auto,CO2_am_2050_auto,NOX_am_2050_auto,
2681,76,motorway,871,870,"LINESTRING (-88.409124 41.511973, -88.523441 41.511073)",9.422819,5.856320,9.422819,60.000000,-60.000000,5500.000000,3500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,81.1,129.2,385.1,81.1,129.2,385.1,5500.0,5500.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.1,9.4,9.4,9.4,15886.2,25308.5,75425.4,4.2,6.7,20.1,81.1,81.1,5500.000,0.000,0.015,9.423,15886.199,4.230,129.2,129.2,5500.000,0.000,0.023,9.423,25308.549,6.739,385.1,385.1,5500.000,0.000,0.070,9.423,75425.412,20.085,
2682,76,motorway,871,872,"LINESTRING (-88.409123 41.511921, -88.293616 41.514622)",9.525006,5.919830,9.525006,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,85.9,131.3,230.0,85.9,131.3,230.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.1,0.1,9.5,9.5,9.5,16998.0,25995.4,45528.5,4.5,6.9,12.1,85.9,85.9,2000.000,0.000,0.043,9.525,16997.984,4.526,131.3,131.3,2000.000,0.000,0.066,9.525,25995.388,6.922,230.0,230.0,2000.000,0.000,0.115,9.525,45528.543,12.124,
2683,76,motorway,871,874,"LINESTRING (-88.409150 41.511947, -88.407959 41.424612)",9.520952,5.917310,9.520952,60.000000,-60.000000,2500.000000,500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,340.9,593.4,1051.4,340.9,593.4,1051.4,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.1,0.2,0.4,9.5,9.5,9.6,67459.4,117433.4,207885.8,18.0,31.3,55.2,340.9,340.9,2500.000,0.000,0.136,9.521,67459.448,17.963,593.4,593.4,2500.000,0.000,0.237,9.525,117433.384,31.264,1051.4,1051.4,2500.000,0.000,0.421,9.566,207885.768,55.229,
2684,76,motorway,872,326,"LINESTRING (-88.293633 41.514669, -88.305535 41.505667)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,50.3,75.5,100.6,50.3,75.5,100.6,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1451.8,2177.7,2903.6,0.4,0.6,0.8,50.3,50.3,49500.000,0.000,0.001,1.388,1451.818,0.387,75.5,75.5,49500.000,0.000,0.002,1.388,2177.727,0.580,100.6,100.6,49500.000,0.000,0.002,1.388,2903.636,0.773,
2685,76,motorway,872,460,"LINESTRING (-88.293643 41.514653, -88.306741 41.444425)",7.731374,4.805080,7.731374,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,187.0,318.8,471.2,187.0,318.8,471.2,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.1,0.1,0.1,7.7,7.7,7.7,30053.5,51237.7,75723.4,8.0,13.6,20.2,187.0,187.0,3500.000,0.000,0.053,7.731,30053.506,8.003,318.8,318.8,3500.000,0.000,0.091,7.731,51237.734,13.644,471.2,471.2,3500.000,0.000,0.135,7.732,75723.368,20.164,
2686,76,motorway,872,830,"LINESTRING (-88.293610 41.514623, -88.211444 41.538033)",7.237121,4.497900,7.237121,60.000000,-60.000000,3000.000000,1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,135.1,230.5,537.4,135.1,230.5,537.4,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.1,0.2,7.2,7.2,7.2,20316.0,34676.8,80840.6,5.4,9.2,21.5,135.1,135.1,3000.000,0.000,0.045,7.237,20315.987,5.410,230.5,230.5,3000.000,0.000,0.077,7.237,34676.760,9.234,537.4,537.4,3000.000,0.000,0.179,7.238,80840.605,21.526,
2687,76,motorway,872,832,"LINESTRING (-88.293623 41.514623, -88.211457 41.495716)",7.078989,4.399620,7.078989,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,82.2,137.4,431.0,82.2,137.4,431.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.1,0.2,7.1,7.1,7.1,12099.5,20222.6,63412.9,3.2,5.4,16.9,82.2,82.2,2000.000,0.000,0.041,7.079,12099.470,3.222,137.4,137.4,2000.000,0.000,0.069,7.079,20222.619,5.385,431.0,431.0,2000.000,0.000,0.215,7.081,63412.895,16.884,
2688,76,motorway,872,869,"LINESTRING (-88.293591 41.514649, -88.295972 41.601084)",9.424347,5.857270,9.424347,60.000000,-60.000000,2500.000000,500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,363.7,702.6,1274.6,363.7,702.6,1274.6,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.1,0.3,0.5,9.4,9.4,9.5,71243.5,137615.1,249220.4,19.0,36.6,66.0,363.7,363.7,2500.000,0.000,0.145,9.425,71243.543,18.971,702.6,702.6,2500.000,0.000,0.281,9.433,137615.144,36.629,1274.6,1274.6,2500.000,0.000,0.510,9.520,249220.365,66.032,
2689,76,motorway,872,871,"LINESTRING (-88.293618 41.514674, -88.409125 41.511973)",9.525006,5.919830,9.525006,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,41.9,64.6,196.9,41.9,64.6,196.9,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.1,9.5,9.5,9.5,8296.6,12787.2,38976.0,2.2,3.4,10.4,41.9,41.9,2000.000,0.000,0.021,9.525,8296.630,2.209,64.6,64.6,2000.000,0.000,0.032,9.525,12787.151,3.405,196.9,196.9,2000.000,0.000,0.098,9.525,38976.044,10.379,
2690,76,motorway,873,327,"LINESTRING (-88.521075 41.424633, -88.532975 41.415628)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,28.8,43.2,57.7,28.8,43.2,57.7,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,831.8,1247.7,1663.6,0.2,0.3,0.4,28.8,28.8,49500.000,0.000,0.001,1.388,831.795,0.222,43.2,43.2,49500.000,0.000,0.001,1.388,1247.692,0.332,57.7,57.7,49500.000,0.000,0.001,1.388,1663.590,0.443,
2691,76,motorway,873,462,"LINESTRING (-88.521085 41.424616, -88.529421 41.376896)",5.247078,3.261080,5.247078,60.000000,-60.000000,1500.000000,-500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,23.3,34.9,127.7,23.3,34.9,127.7,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.1,5.2,5.2,5.2,2536.9,3805.3,13925.7,0.7,1.0,3.7,23.3,23.3,1500.000,0.000,0.016,5.247,2536.869,0.676,34.9,34.9,1500.000,0.000,0.023,5.247,3805.304,1.013,127.7,127.7,1500.000,0.000,0.085,5.247,13925.712,3.708,
2692,76,motorway,873,874,"LINESTRING (-88.521059 41.424586, -88.407933 41.424586)",9.324155,5.795000,9.324155,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,38.4,57.6,527.7,38.4,57.6,527.7,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.3,9.3,9.3,9.3,7446.3,11169.4,102265.4,2.0,3.0,27.2,38.4,38.4,2000.000,0.000,0.019,9.324,7446.251,1.983,57.6,57.6,2000.000,0.000,0.029,9.324,11169.376,2.974,527.7,527.7,2000.000,0.000,0.264,9.331,102265.374,27.223,
2693,76,motorway,874,328,"LINESTRING (-88.407949 41.424633, -88.419846 41.415628)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,819.7,1229.5,1639.3,819.7,1229.5,1639.3,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,23648.9,35473.3,47297.8,6.3,9.4,12.6,819.7,819.7,49500.000,0.000,0.017,1.388,23648.883,6.298,1229.5,1229.5,49500.000,0.000,0.025,1.388,35473.322,9.446,1639.3,1639.3,49500.000,0.000,0.033,1.388,47297.764,12.595,
2694,76,motorway,874,461,"LINESTRING (-88.407958 41.424619, -88.417485 41.389504)",3.907521,2.428540,3.907521,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,400.4,675.0,1401.6,400.4,675.0,1401.6,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.2,0.3,0.7,3.9,3.9,4.0,32520.0,54804.7,113176.8,8.7,14.6,29.6,400.4,400.4,2000.000,0.000,0.200,3.908,32519.977,8.659,675.0,675.0,2000.000,0.000,0.338,3.915,54804.715,14.580,1401.6,1401.6,2000.000,0.000,0.701,4.049,113176.822,29.609,
2695,76,motorway,874,871,"LINESTRING (-88.407907 41.424612, -88.409098 41.511947)",9.520952,5.917310,9.520952,60.000000,-60.000000,2500.000000,500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,465.2,815.7,1119.3,465.2,815.7,1119.3,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.2,0.3,0.4,9.5,9.5,9.6,92056.7,161369.9,221258.6,24.5,42.9,58.7,465.2,465.2,2500.000,0.000,0.186,9.523,92056.675,24.512,815.7,815.7,2500.000,0.000,0.326,9.537,161369.893,42.935,1119.3,1119.3,2500.000,0.000,0.448,9.578,221258.631,58.743,
2696,76,motorway,874,873,"LINESTRING (-88.407933 41.424638, -88.521059 41.424638)",9.324155,5.795000,9.324155,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,19.4,28.2,119.5,19.4,28.2,119.5,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.1,9.3,9.3,9.3,3764.0,5466.8,23153.6,1.0,1.5,6.2,19.4,19.4,2000.000,0.000,0.010,9.324,3763.953,1.002,28.2,28.2,2000.000,0.000,0.014,9.324,5466.778,1.456,119.5,119.5,2000.000,0.000,0.060,9.324,23153.601,6.166,
2697,76,motorway,874,875,"LINESTRING (-88.407932 41.424586, -88.294806 41.430888)",9.349432,5.810710,9.349432,60.000000,-60.000000,4000.000000,2000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,265.8,531.9,1365.7,265.8,531.9,1365.7,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.1,0.1,0.3,9.3,9.3,9.4,51651.4,103364.7,265301.8,13.8,27.5,70.6,265.8,265.8,4000.000,0.000,0.066,9.349,51651.359,13.754,531.9,531.9,4000.000,0.000,0.133,9.350,103364.713,27.525,1365.7,1365.7,4000.000,0.000,0.341,9.368,265301.781,70.576,
2698,76,motorway,875,329,"LINESTRING (-88.294823 41.430935, -88.306725 41.421930)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,499.2,748.8,998.4,499.2,748.8,998.4,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,14402.2,21603.3,28804.4,3.8,5.8,7.7,499.2,499.2,49500.000,0.000,0.010,1.388,14402.197,3.835,748.8,748.8,49500.000,0.000,0.015,1.388,21603.296,5.753,998.4,998.4,49500.000,0.000,0.020,1.388,28804.393,7.670,
2699,76,motorway,875,460,"LINESTRING (-88.294787 41.430931, -88.306695 41.444437)",1.769401,1.099690,1.769401,60.000000,-60.000000,3500.000000,1500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,946.8,1307.5,2074.7,946.8,1307.5,2074.7,3500.0,3500.0,3500.0,0.0,0.0,0.0,0.3,0.4,0.6,1.8,1.8,1.8,34816.3,48061.6,76050.0,9.3,12.8,20.1,946.8,946.8,3500.000,0.000,0.271,1.771,34816.309,9.268,1307.5,1307.5,3500.000,0.000,0.374,1.775,48061.556,12.780,2074.7,2074.7,3500.000,0.000,0.593,1.802,76050.043,20.067,
2700,76,motorway,875,845,"LINESTRING (-88.294806 41.430888, -88.178108 41.433589)",9.623107,5.980800,9.623107,60.000000,-60.000000,3000.000000,1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,146.1,335.4,1002.8,146.1,335.4,1002.8,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.1,0.3,9.6,9.6,9.6,29232.9,67089.2,200510.7,7.8,17.9,53.3,146.1,146.1,3000.000,0.000,0.049,9.623,29232.928,7.785,335.4,335.4,3000.000,0.000,0.112,9.623,67089.220,17.865,1002.8,1002.8,3000.000,0.000,0.334,9.641,200510.718,53.345,
2701,76,motorway,875,874,"LINESTRING (-88.294808 41.430940, -88.407934 41.424638)",9.349432,5.810710,9.349432,60.000000,-60.000000,4000.000000,2000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,371.4,524.7,1061.3,371.4,524.7,1061.3,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.1,0.1,0.3,9.3,9.3,9.4,72184.4,101975.4,206214.9,19.2,27.2,54.9,371.4,371.4,4000.000,0.000,0.093,9.350,72184.424,19.222,524.7,524.7,4000.000,0.000,0.131,9.350,101975.402,27.155,1061.3,1061.3,4000.000,0.000,0.265,9.356,206214.885,54.893,
2702,76,motorway,875,878,"LINESTRING (-88.294833 41.430913, -88.290070 41.346279)",9.234357,5.739190,9.234357,60.000000,-60.000000,1000.000000,-1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,349.2,524.1,601.8,349.2,524.1,601.8,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.3,0.5,0.6,9.3,9.3,9.4,67005.0,100376.8,115108.8,17.8,26.6,30.4,349.2,349.2,1000.000,0.000,0.349,9.255,67004.956,17.823,524.1,524.1,1000.000,0.000,0.524,9.339,100376.842,26.580,601.8,601.8,1000.000,0.000,0.602,9.416,115108.850,30.356,
2703,76,motorway,876,330,"LINESTRING (-88.513931 41.338197, -88.525826 41.329191)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,649.5,974.3,1299.1,649.5,974.3,1299.1,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,18740.3,28110.5,37480.7,5.0,7.5,10.0,649.5,649.5,49500.000,0.000,0.013,1.388,18740.339,4.990,974.3,974.3,49500.000,0.000,0.020,1.388,28110.510,7.486,1299.1,1299.1,49500.000,0.000,0.026,1.388,37480.678,9.981,
2704,76,motorway,876,462,"LINESTRING (-88.513891 41.338186, -88.529371 41.376902)",4.409062,2.740250,4.409062,60.000000,-60.000000,1500.000000,-500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,157.5,236.8,552.4,157.5,236.8,552.4,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.1,0.2,0.4,4.4,4.4,4.4,14434.9,21698.2,50596.0,3.8,5.8,13.5,157.5,157.5,1500.000,0.000,0.105,4.409,14434.877,3.844,236.8,236.8,1500.000,0.000,0.158,4.409,21698.199,5.778,552.4,552.4,1500.000,0.000,0.368,4.421,50595.958,13.455,
2705,76,motorway,876,877,"LINESTRING (-88.513916 41.338150, -88.400790 41.332748)",9.342739,5.806550,9.342739,60.000000,-60.000000,1500.000000,-500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,136.3,206.1,686.6,136.3,206.1,686.6,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.1,0.1,0.5,9.3,9.3,9.4,26476.9,40029.3,133168.7,7.1,10.7,35.3,136.3,136.3,1500.000,0.000,0.091,9.343,26476.918,7.051,206.1,206.1,1500.000,0.000,0.137,9.343,40029.284,10.659,686.6,686.6,1500.000,0.000,0.458,9.404,133168.698,35.346,
2706,76,motorway,876,879,"LINESTRING (-88.513941 41.338176, -88.515131 41.247239)",9.913532,6.161300,9.913532,60.000000,-60.000000,1000.000000,-1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,20.3,30.4,39.4,20.3,30.4,39.4,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.9,9.9,4176.9,6265.3,8121.5,1.1,1.7,2.2,20.3,20.3,1000.000,0.000,0.020,9.914,4176.889,1.112,30.4,30.4,1000.000,0.000,0.030,9.914,6265.334,1.668,39.4,39.4,1000.000,0.000,0.039,9.914,8121.525,2.163,
2707,76,motorway,877,331,"LINESTRING (-88.400805 41.332795, -88.412705 41.323790)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,1031.3,1547.0,2062.6,1031.3,1547.0,2062.6,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,29755.1,44632.6,59510.1,7.9,11.9,15.8,1031.3,1031.3,49500.000,0.000,0.021,1.388,29755.059,7.924,1547.0,1547.0,49500.000,0.000,0.031,1.388,44632.584,11.885,2062.6,2062.6,49500.000,0.000,0.042,1.388,59510.113,15.847,
2708,76,motorway,877,461,"LINESTRING (-88.400764 41.332781, -88.417435 41.389504)",6.334231,3.936750,6.334231,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,799.1,1231.4,1725.6,799.1,1231.4,1725.6,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.4,0.6,0.9,6.4,6.5,6.9,105137.1,161518.6,224934.5,27.9,42.6,57.6,799.1,799.1,2000.000,0.000,0.400,6.358,105137.090,27.944,1231.4,1231.4,2000.000,0.000,0.616,6.471,161518.636,42.556,1725.6,1725.6,2000.000,0.000,0.863,6.861,224934.546,57.569,
2709,76,motorway,877,876,"LINESTRING (-88.400788 41.332800, -88.513914 41.338202)",9.342739,5.806550,9.342739,60.000000,-60.000000,1500.000000,-500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,455.5,684.3,1143.6,455.5,684.3,1143.6,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.3,0.5,0.8,9.4,9.4,9.8,88434.8,132733.4,220414.8,23.5,35.2,57.3,455.5,455.5,1500.000,0.000,0.304,9.355,88434.770,23.535,684.3,684.3,1500.000,0.000,0.456,9.403,132733.368,35.232,1143.6,1143.6,1500.000,0.000,0.762,9.816,220414.756,57.268,
2710,76,motorway,877,878,"LINESTRING (-88.400786 41.332748, -88.290041 41.346254)",9.245829,5.746320,9.245829,60.000000,-60.000000,1000.000000,-1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,296.8,445.6,951.8,296.8,445.6,951.8,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.3,0.4,1.0,9.3,9.3,10.4,57027.6,85543.3,180890.4,15.2,22.7,45.5,296.8,296.8,1000.000,0.000,0.297,9.257,57027.619,15.177,445.6,445.6,1000.000,0.000,0.446,9.301,85543.338,22.713,951.8,951.8,1000.000,0.000,0.952,10.384,180890.378,45.475,
2711,76,motorway,877,880,"LINESTRING (-88.400815 41.332774, -88.400815 41.248140)",9.226006,5.734000,9.226006,60.000000,-60.000000,2000.000000,0.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,133.0,203.7,500.5,133.0,203.7,500.5,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.1,0.1,0.3,9.2,9.2,9.2,25498.0,39065.2,95969.8,6.8,10.4,25.5,133.0,133.0,2000.000,0.000,0.066,9.226,25497.954,6.790,203.7,203.7,2000.000,0.000,0.102,9.226,39065.239,10.403,500.5,500.5,2000.000,0.000,0.250,9.231,95969.754,25.549,
2712,76,motorway,878,332,"LINESTRING (-88.290060 41.346301, -88.301957 41.337297)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,586.0,879.0,1172.1,586.0,879.0,1172.1,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,16908.0,25362.0,33815.9,4.5,6.8,9.0,586.0,586.0,49500.000,0.000,0.012,1.388,16907.969,4.502,879.0,879.0,49500.000,0.000,0.018,1.388,25361.951,6.754,1172.1,1172.1,49500.000,0.000,0.024,1.388,33815.937,9.005,
2713,76,motorway,878,855,"LINESTRING (-88.290044 41.346254, -88.174537 41.347154)",9.520952,5.917310,9.520952,60.000000,-60.000000,2500.000000,500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,233.4,437.3,1023.7,233.4,437.3,1023.7,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.1,0.2,0.4,9.5,9.5,9.6,46185.7,86530.9,202416.6,12.3,23.0,53.8,233.4,233.4,2500.000,0.000,0.093,9.521,46185.741,12.299,437.3,437.3,2500.000,0.000,0.175,9.522,86530.894,23.041,1023.7,1023.7,2500.000,0.000,0.409,9.561,202416.554,53.789,
2714,76,motorway,878,875,"LINESTRING (-88.290018 41.346281, -88.294781 41.430915)",9.234357,5.739190,9.234357,60.000000,-60.000000,1000.000000,-1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,668.9,805.7,1004.9,668.9,805.7,1004.9,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.7,0.8,1.0,9.5,9.8,10.6,127739.0,153316.2,190804.9,33.5,39.6,47.4,668.9,668.9,1000.000,0.000,0.669,9.512,127739.037,33.518,805.7,805.7,1000.000,0.000,0.806,9.818,153316.248,39.601,1004.9,1004.9,1000.000,0.000,1.005,10.647,190804.931,47.351,
2715,76,motorway,878,877,"LINESTRING (-88.290047 41.346306, -88.400792 41.332800)",9.245829,5.746320,9.245829,60.000000,-60.000000,1000.000000,-1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,421.9,638.2,992.4,421.9,638.2,992.4,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.4,0.6,1.0,9.3,9.5,10.6,80998.4,122123.5,188633.8,21.5,32.1,47.0,421.9,421.9,1000.000,0.000,0.422,9.290,80998.413,21.518,638.2,638.2,1000.000,0.000,0.638,9.476,122123.522,32.124,992.4,992.4,1000.000,0.000,0.992,10.591,188633.804,46.963,
2716,76,motorway,878,881,"LINESTRING (-88.290070 41.346279, -88.286498 41.254441)",10.015526,6.224690,10.015526,60.000000,-60.000000,4500.000000,2500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,123.4,185.4,258.6,123.4,185.4,258.6,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,10.0,10.0,25683.5,38594.1,53842.2,6.8,10.3,14.3,123.4,123.4,4500.000,0.000,0.027,10.016,25683.498,6.839,185.4,185.4,4500.000,0.000,0.041,10.016,38594.098,10.277,258.6,258.6,4500.000,0.000,0.057,10.016,53842.213,14.338,
2717,76,motorway,879,333,"LINESTRING (-88.515121 41.247260, -88.527016 41.238256)",1.388036,0.862670,1.388036,60.000000,-60.000000,49500.000000,47500.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,31.8,47.6,63.5,31.8,47.6,63.5,49500.0,49500.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,916.3,1374.5,1832.7,0.2,0.4,0.5,31.8,31.8,49500.000,0.000,0.001,1.388,916.330,0.244,47.6,47.6,49500.000,0.000,0.001,1.388,1374.495,0.366,63.5,63.5,49500.000,0.000,0.001,1.388,1832.661,0.488,
2718,76,motorway,879,876,"LINESTRING (-88.515079 41.247239, -88.513889 41.338176)",9.913532,6.161300,9.913532,60.000000,-60.000000,1000.000000,-1000.000000,-1,,network_wide,-1,0,-1,1,1.0,1.0,1.0,motorway,motorway,motorway,1.0,1.0,1.0,80.8,122.3,169.5,80.8,122.3,169.5,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.1,0.1,0.2,9.9,9.9,9.9,16655.4,25204.4,34924.3,4.4,6.7,9.3,80.8,80.8,1000.000,0.000,0.081,9.914,16655.369,4.435,122.3,122.3,1000.000,0.000,0.122,9.914,25204.350,6.712,169.5,169.5,1000.000,0.000,0.169,9.915,34924.335,9.300,
